"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sexCond","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds"
3,"연령오픈",87.7,1,74.5,1,61.9,2,49.1,2,25.8,1,0,0,14.2,2,14.2,0,14.5,27.7,40.3,25.4,23.3,25.8,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,3,"-","연승브라보","YEONSEUNG BRAVO","0042923",85,0,0,0,0,0,0,0,"신윤섭","Shin Yun Seob","080606","부산경남","한국",1,"이종훈","Lee Jong Hun",105127,2,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,102.2,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (3%)","맑음",52,"476(-3)",5.2
3,"연령오픈",88.4,6,75.4,6,62.8,6,50,8,26.3,8,0,0,14.6,9,14.6,0,13.9,26.9,39.5,25.4,23.7,26.3,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,9,"¾","캐치더스카이","CATCH THE SKY","0042102",85,0,0,0,0,0,0,0,"진겸","Jin Kyum","080551","부산경남","한국",2,"신윤경","Shin Yoon Gyeong",112292,1.3,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,102.3,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"김영민","Kim Young Min","070224","건조 (3%)","맑음",56,"496()",2.5
3,"연령오픈",88.1,2,74.7,3,62,3,49.3,3,25.9,3,0,0,14.3,3,14.3,0,14.5,27.9,40.6,25.4,23.4,25.9,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,5,"1¼","남도일등","NAMDO ILDEUNG","0042818",85,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",3,"배은정","Bae Eun Jeong",214708,6.3,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,102.6,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"이상영","Lee Sang Young","070141","건조 (3%)","맑음",54,"477(-8)",20.1
3,"연령오픈",88.3,3,75.3,5,62.7,5,49.7,6,26,5,0,0,14.3,4,14.3,0,14.6,27.6,40.2,25.6,23.7,26,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,13,2,"캐러비언데이","CARIBBEAN DAY","0042057",85,0,0,0,0,0,0,0,"서강주","Seo Gang Ju","080605","부산경남","한국",4,"김호종","Kim Ho Jong","065079",2.4,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,102.9,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"김병학","Kim Byung Hak","070121","건조 (3%)","맑음",52,"471(+2)",7.7
3,"연령오픈",88.3,4,74.8,4,62.1,4,49.4,4,26.1,6,0,0,14.4,5,14.4,0,15.1,28.6,41.3,25.4,23.3,26.1,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,2,"2½","다이아포스","DIA FORCE","0042860",85,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",5,"황윤하","Hwang Yun Ha",106241,12.2,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,103.4,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","건조 (3%)","맑음",56,"474(-2)",57.6
3,"연령오픈",88.4,5,74.6,2,61.9,1,49.1,1,25.9,2,0,0,14.2,1,14.2,0,15.2,29,41.7,25.5,23.2,25.9,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,1,"1¼","라온더밀리언","RAON THE MILLION","0042249",85,0,0,0,0,0,0,0,"조인권","Jo In Kwon","080438","부산경남","한국",6,"손천수","Son Chun Soo",106025,3.1,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,103.6,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","건조 (3%)","맑음",54,"460(-3)",9.2
3,"연령오픈",89.3,7,76.2,9,63.4,10,50.2,10,26.4,10,0,0,14.6,8,14.6,0,14.3,27.4,40.2,26,23.8,26.4,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,8,"목","픽처재스퍼","PICTURE JASPER","0043255",85,0,0,0,0,0,0,0,"김혜선","Kim Hye Sun","080456","부산경남","한국",7,"임병효","Lim Byung Hyo",104134,3.3,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,103.6,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","건조 (3%)","맑음",54,"459(+3)",8.9
3,"연령오픈",90.2,13,77.1,13,64.2,14,50.9,14,27.4,13,0,0,15.5,12,15.5,0,13.6,26.7,39.6,26.2,23.5,27.4,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,11,"1¼","텐텐퀸","TEN TEN QUEEN","0042105",85,0,0,0,0,0,0,0,"박종호","Park Jong Ho","080601","부산경남","한국",8,"신윤경","Shin Yoon Gyeong",112292,8.1,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,103.8,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","건조 (3%)","맑음",50,"517(-12)",35.8
2,"연령오픈",89.5,9,76.2,8,63,8,49.8,7,26.1,7,0,0,14.5,7,14.5,0,14.5,27.8,41,26.4,23.7,26.1,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,4,1,"바벨스톰","BARBELL STORM","0043909",85,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",9,"김명환","Kim Myeong Hwan",113133,2.4,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,104,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (3%)","맑음",55,"516(-5)",8.6
3,"연령오픈",89.5,10,76.3,11,63.7,12,50.8,12,27.2,12,0,0,15.5,13,15.5,0,14.5,27.7,40.3,25.5,23.6,27.2,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,14,"목","원더풀버드","WONDERFUL BIRD","0042475",85,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",10,"지대섭","Chi Dae Sub","010498",4.7,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,104,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","건조 (3%)","맑음",56,"450(-1)",32.6
3,"연령오픈",89.7,11,76.4,12,63.7,11,50.5,11,26.8,11,0,0,15,11,15,0,14.3,27.6,40.3,25.9,23.7,26.8,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,10,"코","투투셀럽","TWO TWO CELEB","0043329",85,0,0,0,0,0,0,0,"유광희","Lyu Gwang Hee","080483","부산경남","한국",11,"강용익","Kang Yong Ik",105137,10.2,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,104,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","건조 (3%)","맑음",54,"482(-3)",63.9
3,"연령오픈",89.4,8,75.9,7,62.9,7,49.7,5,26,4,0,0,14.4,6,14.4,0,14.6,28.1,41.1,26.2,23.7,26,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,7,"코","꽃무리","KKOTMURI","0043065",85,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","한국",12,"류화영","Ryu Hwa Yeong",113115,4.8,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,104,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","건조 (3%)","맑음",54,"437(-5)",34.2
2,"연령오픈",90,12,76.3,10,63.3,9,50.1,9,26.3,9,0,0,14.6,10,14.6,0,15.6,29.3,42.3,26.2,23.8,26.3,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,12,9,"뉴루비","NEW RUBY","0043940",85,0,0,0,0,0,0,0,"최은경","Choi Eun Gyeong","080566","부산경남","한국",13,"안규생","An Gyu Saeng",109149,10.9,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,105.6,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","건조 (3%)","맑음",53,"466(-5)",59.2
3,"연령오픈",91,14,77.3,14,64.2,13,50.9,13,27.5,14,0,0,15.7,14,15.7,0,15.2,28.9,42,26.4,23.4,27.5,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,6,3,"함안백이산","HAMAN BAEKISAN","0042842",85,0,0,0,0,0,0,0,"김도현","Kim Do Hyun","080381","부산경남","한국",14,"함안군","Ham An County",110061,18,"R0~0","국6등급",0,20211226,"일요일",1600,"일반",2,106.2,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","건조 (3%)","맑음",56,"508(+16)",96
5,"연령오픈",103.9,3,91.2,10,77.5,13,64,12,39.3,12,0,0,14,12,14,0,13.8,26.5,40.2,27.2,24.7,25.3,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,9,"-","파이널프런트","FINAL FRONT","0038943",85,0,0,0,0,0,0,0,"최은경","Choi Eun Gyeong","080566","부산경남","한국",1,"김욱수","Kim Wook Soo",104096,10.8,"R1~35","국5등급",33,20211226,"일요일",1800,"일반",3,117.7,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"민장기","Min Jang Gi","070136","건조 (3%)","맑음",57,"471(+6)",49.3
3,"연령오픈",103.7,1,90.1,2,76.4,4,62.7,4,38,3,0,0,13.7,4,13.7,0,14,27.6,41.3,27.4,24.7,24.3,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,2,"목","스톰브라운","STORM BROWN","0042266",85,0,0,0,0,0,0,0,"신윤섭","Shin Yun Seob","080606","부산경남","한국",2,"빅크루즈","Big Cruise",120004,3.5,"R1~35","국5등급",28,20211226,"일요일",1800,"일반",3,117.7,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","건조 (3%)","맑음",52,"504(+1)",13.5
5,"연령오픈",104.2,4,91.3,11,77.5,12,64.2,13,39.7,13,0,0,14.2,13,14.2,0,13.7,26.6,40.4,27.1,24.5,25.5,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,10,1,"앨버트킹","ALBERT KING","0039615",85,0,0,0,0,0,0,0,"박종호","Park Jong Ho","080601","부산경남","한국",3,"태영종합건설","Tae Young",106253,6.8,"R1~35","국5등급",33,20211226,"일요일",1800,"일반",3,117.9,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"하무선","Ha Mu Seon","070143","건조 (3%)","맑음",53,"481(-9)",45.8
7,"연령오픈",104.5,8,91.3,13,77.2,10,63.5,11,39,11,0,0,14,11,14,0,13.9,27.1,41.2,27.8,24.5,25,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,6,3,"온누리강자","ONNURI GANGJA","0035638",85,0,0,0,0,0,0,0,"윤형석","Yoon Hyung Seok","080607","부산경남","한국",4,"이용우","Lee Yong Uh",104139,4.6,"R1~35","국5등급",35,20211226,"일요일",1800,"일반",3,118.4,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","건조 (3%)","맑음",53,"495(-6)",20.8
8,"연령오픈",104.8,12,91.8,14,77.8,14,64.2,14,39.7,14,0,0,14.3,14,14.3,0,13.6,26.6,40.6,27.6,24.5,25.4,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,12,"코","에이스질주","ACE JILJU","0036545",85,0,0,0,0,0,0,0,"유광희","Lyu Gwang Hee","080483","부산경남","미국",5,"이광열","Lee Kwang Youl",104159,18.4,"R1~35","국5등급",24,20211226,"일요일",1800,"일반",3,118.4,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","건조 (3%)","맑음",55,"492(-4)",80
3,"연령오픈",104.2,5,90.8,6,76.7,6,62.8,6,38.2,6,0,0,13.7,5,13.7,0,14.3,27.7,41.8,28,24.6,24.5,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,4,"목","허니스타","HONEY STAR","0043278",85,0,0,0,0,0,0,0,"요아니스","Ioannis Poullis","080591","부산경남","한국",6,"류화영","Ryu Hwa Yeong",113115,2.3,"R1~35","국5등급",30,20211226,"일요일",1800,"일반",3,118.5,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","건조 (3%)","맑음",56,"479(-6)",8
3,"연령오픈",104.4,7,90.4,4,76.3,3,62.7,5,38.3,8,0,0,13.7,8,13.7,0,14.2,28.2,42.3,27.7,24.4,24.6,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,14,"½","레인킬러","LANE KILLER","0042891",85,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",7,"임총재","Lim Chong Jae",112006,1.4,"R1~35","국5등급",34,20211226,"일요일",1800,"일반",3,118.6,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","건조 (3%)","맑음",57,"499(-2)",3.2
3,"연령오픈",103.7,2,89.7,1,75.8,1,62.2,1,37.5,1,0,0,13.4,1,13.4,0,15.2,29.2,43.1,27.5,24.7,24.1,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,3,2,"로켓고","ROCKET GO","0043402",85,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",8,"김세민","Kim Se Min","065160",11.3,"R1~35","국5등급",28,20211226,"일요일",1800,"일반",3,118.9,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"박재호","Park Jae Ho","070226","건조 (3%)","맑음",56,"503(-9)",28.4
3,"연령오픈",104.7,10,91.2,9,77.2,11,63.4,10,38.6,9,0,0,13.8,9,13.8,0,14.5,28,42,27.8,24.8,24.8,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,1,"1½","골든카이저","GOLDEN KAISER","0042950",85,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",9,"이성인","Lee Seong In",112003,1.7,"R1~35","국5등급",33,20211226,"일요일",1800,"일반",3,119.2,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","건조 (3%)","맑음",57,"534(+9)",4.1
4,"연령오픈",104.2,6,90.2,3,76.1,2,62.4,2,37.6,2,0,0,13.6,3,13.6,0,15,29,43.1,27.8,24.8,24,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,11,"½","금아굿포인트","GEUMA GOOD POINT","0040608",85,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",10,"금아산업(주)","Kuem A Industry Co Ltd",117038,1.8,"R1~35","국5등급",35,20211226,"일요일",1800,"일반",3,119.2,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"이상영","Lee Sang Young","070141","건조 (3%)","맑음",57,"493(+1)",4.7
3,"연령오픈",104.6,9,90.7,5,76.4,5,62.6,3,38,5,0,0,13.7,7,13.7,0,14.9,28.8,43.1,28.1,24.6,24.3,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,13,"1½","미드나이트퀸","MIDNIGHT QUEEN","0042097",85,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","한국",11,"이시돌협회","Isidore Farm",103012,11.3,"R1~35","국5등급",30,20211226,"일요일",1800,"일반",3,119.5,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","건조 (3%)","맑음",54,"461(-10)",84.8
3,"연령오픈",104.8,11,91.1,8,77,8,62.9,7,38,4,0,0,13.6,2,13.6,0,14.9,28.6,42.7,28.2,24.9,24.4,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,8,1,"더퍼스트팩터","THE FIRST FACTOR","0042936",85,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",12,"김갑수","Kim Gab Soo",104146,4,"R1~35","국5등급",33,20211226,"일요일",1800,"일반",3,119.7,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (3%)","맑음",55,"479(-6)",13.8
3,"연령오픈",105,13,91.3,12,77.1,9,63.4,9,38.8,10,0,0,13.9,10,13.9,0,14.8,28.5,42.7,27.9,24.6,24.9,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,7,"½","비케이킹스타","B.K. KING STAR","0044417",85,0,0,0,0,0,0,0,"모준호","Mo Jun Ho","080600","부산경남","한국",13,"함승원","Ham Seung Won",109142,14.9,"R1~35","국5등급",27,20211226,"일요일",1800,"일반",3,119.8,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","건조 (3%)","맑음",53,"462(-1)",70.2
