"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","sexCond"
3,"연령오픈",47.7,1,35.8,1,24.5,1,0,0,0,0,0,0,13.4,1,13.4,0,13.2,25.1,36.4,22.4,0,0,"핸디캡",0,0,0,34200000,12600000,7800000,3000000,2400000,1,"-","드래곤나인","DRAGON NINE","0037815",57,0,0,0,0,0,0,0,"최은경","Choi Eun Gyeong","080566","부산경남","한국",1,"김용구","Kim Yong Goo",106059,1.1,"R1~50","혼4등급",40,20180729,"일요일",1000,"일반",1,60.9,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"한상복","HAN SANG BOK","070118","건조 (3%)","맑음",52.5,"510(-7)",1.4,
4,"연령오픈",48.3,2,36.1,2,24.6,2,0,0,0,0,0,0,13.5,2,13.5,0,13.6,25.8,37.3,22.6,0,0,"핸디캡",0,0,0,34200000,12600000,7800000,3000000,2400000,7,6,"쾌한탄생","KWAEHAN TANSAENG","0035474",57,0,0,0,0,0,0,0,"김현중","Kim Hyun Joong","080501","부산경남","한국",2,"김영근","Kim Yeong Geun",112007,3.4,"R1~50","혼4등급",49,20180729,"일요일",1000,"일반",1,61.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강병은","KANG BYUNG EUN","070135","건조 (3%)","맑음",55.5,"494()",26.5,
3,"연령오픈",48.8,4,36.6,4,25,5,0,0,0,0,0,0,13.7,6,13.7,0,13.1,25.3,36.9,22.9,0,0,"핸디캡",0,0,0,34200000,12600000,7800000,3000000,2400000,8,"코","더라스트위너","THE LAST WINNER","0040022",57,0,0,0,0,0,0,0,"조성곤","JO SUNG GON","080410","부산경남","미국",3,"김진영a","Kim Jin Young A",105040,1.7,"R1~50","혼4등급",42,20180729,"일요일",1000,"일반",1,61.9,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"민장기","Min Jang Gi","070136","건조 (3%)","맑음",53.5,"494(+8)",6.5,
3,"연령오픈",48.4,3,36.3,3,24.7,3,0,0,0,0,0,0,13.6,4,13.6,0,13.6,25.7,37.3,22.7,0,0,"핸디캡",0,0,0,34200000,12600000,7800000,3000000,2400000,5,1,"담양공주","DAMYANG GONGJU","0037502",57,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",4,"최영근","Choi Young Keun",104169,1.1,"R1~50","혼4등급",38,20180729,"일요일",1000,"일반",1,62,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","건조 (3%)","맑음",52,"503(+1)",5.8,
4,"연령오픈",49.4,5,37,6,25.1,7,0,0,0,0,0,0,13.7,5,13.7,0,13.4,25.8,37.7,23.3,0,0,"핸디캡",0,0,0,34200000,12600000,7800000,3000000,2400000,6,4,"초동특급","CHODONG TEUKGEUP","0035575",57,0,0,0,0,0,0,0,"임성실","Lim Sung Sil","080379","부산경남","한국",5,"배삼성","Bae Sam-Seong",113113,1.7,"R1~50","혼4등급",45,20180729,"일요일",1000,"일반",1,62.8,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","건조 (3%)","맑음",55,"489()",9.8,
3,"연령오픈",49.9,7,37.2,8,25.6,8,0,0,0,0,0,0,13.9,8,13.9,0,14.2,26.9,38.5,23.3,0,0,"핸디캡",0,0,0,34200000,12600000,7800000,3000000,2400000,9,7,"캘리포니아마린","CALIFORNIA MARINE","0039799",57,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","미국",6,"이경희","Lee Gyeong Hui",112286,10,"R1~50","혼4등급",42,20180729,"일요일",1000,"일반",1,64.1,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","건조 (3%)","맑음",53.5,"490(-18)",48.2,
3,"연령오픈",49.8,6,36.9,5,24.9,4,0,0,0,0,0,0,13.6,3,13.6,0,14.6,27.5,39.5,23.3,0,0,"핸디캡",0,0,0,34200000,12600000,7800000,3000000,2400000,3,"1½","정상통일","JEONGSANG TONGIL","0039922",57,0,0,0,0,0,0,0,"진겸","Jin Kyum","080551","부산경남","미국",7,"장길순","Jang Gil Soon",105045,3.9,"R1~50","혼4등급",42,20180729,"일요일",1000,"일반",1,64.4,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","건조 (3%)","맑음",53.5,"507(-19)",27.9,
3,"연령오픈",50,8,37.1,7,25.1,6,0,0,0,0,0,0,13.9,7,13.9,0,14.6,27.5,39.5,23.2,0,0,"핸디캡",0,0,0,34200000,12600000,7800000,3000000,2400000,2,"1¼","록코모도","ROCK KOMODO","0040021",57,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","미국",8,"배은정","Bae Eun Jeong",214708,5.4,"R1~50","혼4등급",42,20180729,"일요일",1000,"일반",1,64.6,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김보경","KIM BO KYUNG","070195","건조 (3%)","맑음",52,"449(+28)",41.1,
4,"연령오픈",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"핸디캡",0,0,0,34200000,12600000,7800000,3000000,2400000,4,"-","전사의후예","JEONSAUI HUYE","0035105",57,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",95,"강훈표","Kang Hoon Pyo","065007",0,"R1~50","혼4등급",36,20180729,"일요일",1000,"일반",1,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","건조 (3%)","맑음",51,"0()",0,
3,"연령오픈",74.8,1,62.3,1,49.7,3,37.3,5,0,0,0,0,14.2,5,14.2,0,13.1,25.6,38.2,25,23.1,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,2,"-","퍼펙트보스","PERFECT BOSS","0037182",58,0,0,0,0,0,0,0,"진겸","Jin Kyum","080551","부산경남","한국",1,"조경신","Cho Gyeong Sin",112304,1.5,"R1~35","국5등급",34,20180729,"일요일",1400,"일반",2,87.9,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"이상영","Lee Sang Young","070141","건조 (3%)","맑음",56.5,"477(-2)",4.7,
