"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sexCond","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds"
2,"2세",47.4,1,36.1,1,24.7,1,0,0,0,0,0,0,13.5,1,13.5,0,12.6,23.9,35.3,22.6,0,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,2,"-","초이스런","CHOICE RUN","0045488",64,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",1,"손병철","Son Boing Choul",110058,1.1,"R0~0","국6등급",0,20220828,"일요일",1000,"일반",1,60,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","건조 (5%)","맑음",55,"516()",2.2
2,"2세",48.8,4,37.2,5,25.6,5,0,0,0,0,0,0,13.9,6,13.9,0,12.6,24.2,35.8,23.3,0,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,1,8,"닥터팡팡","DOCTOR PANGPANG","0046524",64,0,0,0,0,0,0,0,"김혜선","Kim Hye Sun","080456","부산경남","한국",2,"권혁희","Kwon Hyeok Hui",117002,2.6,"R0~0","국6등급",0,20220828,"일요일",1000,"일반",1,61.4,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (5%)","맑음",55,"508(-9)",25.3
2,"2세",48.7,2,36.7,2,25.1,3,0,0,0,0,0,0,13.7,2,13.7,0,13.3,25.3,36.9,23,0,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,6,4,"서던조이","SOUTHERN JOY","0045499",64,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",3,"배수한","Bae Su Han",114033,8.6,"R0~0","국6등급",0,20220828,"일요일",1000,"일반",1,62,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"구민성","Gu Min Sung","070173","건조 (5%)","맑음",53,"476(+11)",125.9
2,"2세",48.7,3,36.7,3,25.1,4,0,0,0,0,0,0,13.7,3,13.7,0,13.4,25.4,37,23,0,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,7,"목","아너로드","HONOR LORD","0045598",64,0,0,0,0,0,0,0,"페로비치","Djordje Perovic","080542","부산경남","한국",4,"최상기","Choi Sang Gi",105263,1.2,"R0~0","국6등급",0,20220828,"일요일",1000,"일반",1,62.1,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"김병학","Kim Byung Hak","070121","건조 (5%)","맑음",55,"470(-3)",2.5
2,"2세",49.7,5,37.6,6,25.8,8,0,0,0,0,0,0,14.2,8,14.2,0,13,25.1,36.9,23.4,0,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,8,4,"솔레다드","SOLEDAD","0046308",64,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",5,"페가수스","Pegasus","065127",2,"R0~0","국6등급",0,20220828,"일요일",1000,"일반",1,62.7,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","건조 (5%)","맑음",53,"417()",12.2
2,"2세",49.8,6,37.7,7,25.8,7,0,0,0,0,0,0,14.2,7,14.2,0,13.2,25.3,37.2,23.5,0,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,3,"1½","서경대로","SEOGYEONG DAERO","0046450",64,0,0,0,0,0,0,0,"서강주","Seo Gang Ju","080605","부산경남","한국",6,"이혜란","Lee Hae Lan",104102,10.3,"R0~0","국6등급",0,20220828,"일요일",1000,"일반",1,63,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","건조 (5%)","맑음",52,"460(+7)",79.8
2,"2세",49.8,7,37.8,8,25.6,6,0,0,0,0,0,0,13.8,4,13.8,0,13.2,25.2,37.4,24,0,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,4,"½","연승고","YEONSEUNG GO","0046470",64,0,0,0,0,0,0,0,"전진구","Jeon Jin Gu","080580","부산경남","한국",7,"안규생","An Gyu Saeng",109149,15.4,"R0~0","국6등급",0,20220828,"일요일",1000,"일반",1,63,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","건조 (5%)","맑음",53,"445(+4)",151.5
2,"2세",50.3,9,38.2,9,26.5,9,0,0,0,0,0,0,14.8,9,14.8,0,12.8,24.9,36.6,23.4,0,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,9,"½","베르다","VEREUDA","0045472",64,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",8,"이광림","Lee Kwang Lim","065102",1.4,"R0~0","국6등급",0,20220828,"일요일",1000,"일반",1,63.1,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","건조 (5%)","맑음",53,"457()",4.8
2,"2세",50.3,8,37.1,4,25.1,2,0,0,0,0,0,0,13.8,5,13.8,0,15.4,28.6,40.6,23.3,0,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,5,15,"케이에프오공","KF OGONG","0046220",64,0,0,0,0,0,0,0,"모준호","Mo Jun Ho","080600","부산경남","한국",9,"말구유","Mal Gu Yoo",121059,5.5,"R0~0","국6등급",0,20220828,"일요일",1000,"일반",1,65.7,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"하무선","Ha Mu Seon","070143","건조 (5%)","맑음",52,"411(+10)",39.1
3,"연령오픈",75.3,1,62.6,1,50.3,2,37.6,3,0,0,0,0,14.3,2,14.3,0,14.1,26.8,39.1,25,23.3,0,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,9,"-","토탈이클립스","TOTAL ECLIPSE","0044537",64,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",1,"페가수스","Pegasus","065127",2.2,"R0~0","국6등급",0,20220828,"일요일",1400,"일반",2,89.4,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","건조 (5%)","맑음",54,"468(+4)",6.1
3,"연령오픈",76.1,3,63.6,6,51,7,38.2,7,0,0,0,0,14.8,9,14.8,0,13.5,26,38.6,25.4,23.4,0,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,5,1,"글로벌캐처","GLOBAL CATCHER","0044278",64,0,0,0,0,0,0,0,"서강주","Seo Gang Ju","080605","부산경남","한국",2,"권주순","Kwon Joo Soon","065121",11,"R0~0","국6등급",0,20220828,"일요일",1400,"일반",2,89.6,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","건조 (5%)","맑음",51,"488(-3)",64.2
3,"연령오픈",75.5,2,62.7,2,50.2,1,37.4,1,0,0,0,0,14.3,1,14.3,0,14.1,26.9,39.4,25.3,23.1,0,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,4,"목","아름다운인연","AREUMDAUN INYEON","0044481",64,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",3,"유영준","Yoo Young Jun",114017,1.3,"R0~0","국6등급",0,20220828,"일요일",1400,"일반",2,89.6,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","건조 (5%)","맑음",54,"503(-1)",3.2
3,"연령오픈",76.2,6,63.4,5,50.6,5,37.8,5,0,0,0,0,14.5,5,14.5,0,13.7,26.5,39.3,25.6,23.3,0,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,3,2,"위시럭","WISH LUCK","0044037",64,0,0,0,0,0,0,0,"페로비치","Djordje Perovic","080542","부산경남","한국",4,"신윤경","Shin Yoon Gyeong",112292,2.1,"R0~0","국6등급",0,20220828,"일요일",1400,"일반",2,89.9,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"김병학","Kim Byung Hak","070121","건조 (5%)","맑음",54,"487()",6.4
3,"연령오픈",76.2,5,63,3,50.4,3,37.6,2,0,0,0,0,14.5,4,14.5,0,14.2,27.4,40,25.4,23.1,0,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,2,"2½","원더풀오션","WONDERFUL OCEAN","0043722",64,0,0,0,0,0,0,0,"조인권","Jo In Kwon","080438","부산경남","한국",5,"지대섭","Chi Dae Sub","010498",2,"R0~0","국6등급",0,20220828,"일요일",1400,"일반",2,90.4,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"방동석","Bang Dong Suk","070142","건조 (5%)","맑음",54,"495(+6)",5
3,"연령오픈",76.1,4,63,4,50.4,4,37.6,4,0,0,0,0,14.3,3,14.3,0,14.3,27.4,40,25.4,23.3,0,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,10,"목","프리티참","PRETTY CHARM","0045097",64,0,0,0,0,0,0,0,"모준호","Mo Jun Ho","080600","부산경남","한국",6,"김세민","Kim Se Min","065160",5,"R0~0","국6등급",0,20220828,"일요일",1400,"일반",2,90.4,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","건조 (5%)","맑음",53,"503(+10)",16
4,"연령오픈",77.2,7,64.6,9,52.1,11,39.4,11,0,0,0,0,15.4,11,15.4,0,13.4,26,38.5,25.2,24,0,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,11,1,"나르캣","NAREUCAT","0042228",64,0,0,0,0,0,0,0,"김혜선","Kim Hye Sun","080456","부산경남","한국",7,"오종환","Oh Jong Hwan","065154",1.9,"R0~0","국6등급",0,20220828,"일요일",1400,"일반",2,90.6,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"김병학","Kim Byung Hak","070121","건조 (5%)","맑음",54,"458(-6)",6.8
3,"연령오픈",77.2,8,64.4,8,51.4,8,38.3,9,0,0,0,0,14.6,8,14.6,0,13.5,26.3,39.3,26.1,23.7,0,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,8,"¾","러닝워리어","RUNNING WARRIOR","0043781",64,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",8,"손병철","Son Boing Choul",110058,2.4,"R0~0","국6등급",0,20220828,"일요일",1400,"일반",2,90.7,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","건조 (5%)","맑음",54,"494(+2)",9.4
3,"연령오픈",78.1,10,64.7,11,51.6,9,38.3,8,0,0,0,0,14.6,7,14.6,0,14.2,27.6,40.7,26.4,23.7,0,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,1,9,"킥앤드러시","KICK'N RUSH","0044646",64,0,0,0,0,0,0,0,"신윤섭","Shin Yun Seob","080606","부산경남","한국",9,"조규일","Cho Kyu Il",119041,12,"R0~0","국6등급",0,20220828,"일요일",1400,"일반",2,92.3,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","건조 (5%)","맑음",51,"433(+10)",48.5
3,"연령오픈",77.6,9,63.9,7,50.8,6,37.8,6,0,0,0,0,14.5,6,14.5,0,14.8,28.5,41.6,26.1,23.3,0,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,12,"¾","호랑가시","HORANG GASI","0043973",64,0,0,0,0,0,0,0,"이홍락","Lee Hong Rag","080610","부산경남","한국",10,"모순","Mo Soon",120003,12.4,"R0~0","국6등급",0,20220828,"일요일",1400,"일반",2,92.4,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (5%)","맑음",50,"492(+2)",52.4
3,"연령오픈",78.2,11,64.6,10,51.7,10,38.7,10,0,0,0,0,15.1,10,15.1,0,14.7,28.3,41.2,25.9,23.6,0,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,7,"2½","유로스타","EURO STAR","0044294",64,0,0,0,0,0,0,0,"최은경","Choi Eun Gyeong","080566","부산경남","한국",11,"전영환","Jeon Yeong Hwan","065119",5.3,"R0~0","국6등급",0,20220828,"일요일",1400,"일반",2,92.9,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (5%)","맑음",54,"478(-8)",24.5
4,"연령오픈",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,13750000,5500000,3500000,1250000,1000000,6,"-","투투셀럽","TWO TWO CELEB","0043329",64,0,0,0,0,0,0,0,"전진구","Jeon Jin Gu","080580","부산경남","한국",93,"강용익","Kang Yong Ik",105137,0,"R0~0","국6등급",0,20220828,"일요일",1400,"일반",2,0,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","건조 (5%)","맑음",54,"496(+3)",0
3,"연령오픈",88.2,1,75.5,1,62.5,1,49.1,1,25.4,1,0,0,14.2,5,14.2,0,13.4,26.1,39.1,26.4,23.7,25.4,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,12,"-","마하메루","MAHAMERU","0044726",64,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",1,"하늬바람","Ha Nui Ba Ram",117054,1.2,"R1~35","국5등급",35,20220828,"일요일",1600,"일반",3,101.6,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"구영준","Koo Young Jun","070176","건조 (5%)","맑음",55,"484(-3)",1.8
5,"연령오픈",89.3,4,76.5,4,63.5,6,50,7,25.8,7,0,0,14.3,7,14.3,0,13.7,26.5,39.5,26.5,24.2,25.8,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,10,8,"퍼스트스타","FIRST STAR","0040862",64,0,0,0,0,0,0,0,"신윤섭","Shin Yun Seob","080606","부산경남","한국",2,"조창환","Cho Chang Hwan",112288,5.9,"R1~35","국5등급",35,20220828,"일요일",1600,"일반",3,103,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","건조 (5%)","맑음",52,"438(+7)",50.1
