"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sexCond","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds"
4,"연령오픈",60.6,1,48,1,36,1,24.3,1,0,0,0,0,13.5,2,13.5,0,14,26.6,38.6,23.7,24.3,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,1,"-","라이언파크","LION PARK","0032404",58,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",1,"박선희","Park Sun Hee",105027,2.7,"R1~35","국5등급",35,20160724,"일요일",1200,"일반",1,74.6,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","건조 (3%)","맑음",52.5,"500()",8.3
3,"연령오픈",61.6,5,49.4,9,37.5,11,25.6,11,0,0,0,0,14.1,11,14.1,0,13.3,25.5,37.4,23.8,25.6,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,6,"1¾","텍사스러시","TEXAS RUSH","0033917",58,0,0,0,0,0,0,0,"이쿠야스","IKUYASU KURAKANE","080426","부산경남","한국",2,"유효일","Yu Hyo Il",106178,4,"R1~35","국5등급",28,20160724,"일요일",1200,"일반",1,74.9,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"오문식","OH MOON SIK","070112","건조 (3%)","맑음",53,"466(-1)",25.5
3,"연령오픈",62,9,50,12,37.8,12,25.7,12,0,0,0,0,14.2,12,14.2,0,13.1,25.1,37.3,24.3,25.7,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,9,1,"위닝길리","WINNING GILI","0034029",58,0,0,0,0,0,0,0,"사토시","YONEKURA SATOSHI","080560","부산경남","한국",3,"안호석","Ahn Ho Seok",112293,19.8,"R1~35","국5등급",26,20160724,"일요일",1200,"일반",1,75.1,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","건조 (3%)","맑음",52,"469(+5)",103.4
3,"연령오픈",61.1,2,48.3,4,36,4,24.4,4,0,0,0,0,13.5,4,13.5,0,14.1,26.9,39.2,23.9,24.4,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,7,"¾","찬란한에이스","CHALLANHAN ACE","0033912",58,0,0,0,0,0,0,0,"파올로","Paolo ARAGONI","080561","부산경남","한국",4,"정재훈","Jeong Jae Hun",111072,1.5,"R1~35","국5등급",29,20160724,"일요일",1200,"일반",1,75.2,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","건조 (3%)","맑음",53.5,"506(+3)",3.9
3,"연령오픈",61.8,7,49.1,7,36.6,6,24.7,6,0,0,0,0,13.7,5,13.7,0,13.7,26.4,38.9,24.4,24.7,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,8,"1¼","황금거탑","HWANGGEUM GEOTAP","0033249",58,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",5,"김진영a","Kim Jin Young A",105040,2.1,"R1~35","국5등급",31,20160724,"일요일",1200,"일반",1,75.5,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"민장기","Min Jang Gi","070136","건조 (3%)","맑음",54.5,"455(+4)",8.1
4,"연령오픈",61.2,3,48.3,2,36,2,24.3,2,0,0,0,0,13.4,1,13.4,0,14.3,27.2,39.5,24,24.3,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,2,"머리","한남루키","HANNAM ROOKIE","0032106",58,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",6,"오공학","Oh Kong Hak","065021",3.9,"R1~35","국5등급",27,20160724,"일요일",1200,"일반",1,75.5,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"김병학","Kim Byung Hak","070121","건조 (3%)","맑음",52.5,"518(+3)",26.4
2,"연령오픈",61.2,4,48.3,3,36,3,24.4,3,0,0,0,0,13.5,3,13.5,0,14.4,27.3,39.6,23.9,24.4,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,3,"½","아이스마린","ICE MARINE","0035206",58,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",7,"이경희","Lee Gyeong Hui",112286,1.4,"R1~35","국5등급",29,20160724,"일요일",1200,"일반",1,75.6,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","건조 (3%)","맑음",51.5,"514(+6)",2.3
4,"연령오픈",62.1,10,49.8,11,37.4,10,25.4,9,0,0,0,0,13.9,9,13.9,0,13.5,25.8,38.2,24.4,25.4,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,4,"½","선데이로열","SUNDAY ROYAL","0031351",58,0,0,0,0,0,0,0,"진겸","Jin Kyum","080551","부산경남","한국",8,"이종석","Lee Jong Seok",111078,3.5,"R1~35","국5등급",31,20160724,"일요일",1200,"일반",1,75.6,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"임한","LIM HAN","070151","건조 (3%)","맑음",52.5,"440(+3)",23
4,"연령오픈",61.7,6,49.1,6,36.8,8,24.8,7,0,0,0,0,13.8,7,13.8,0,14,26.6,38.9,24.3,24.8,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,5,"½","베스트퍼포머","BEST PERFORMER","0031656",58,0,0,0,0,0,0,0,"보렐리","Pasquale BORRELLI","080554","부산경남","한국",9,"이시환","Lee Si Hwan",104069,9.7,"R1~35","국5등급",31,20160724,"일요일",1200,"일반",1,75.7,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"문제복","MUN JE BOK","070140","건조 (3%)","맑음",54.5,"441(+5)",56.8
3,"연령오픈",61.9,8,48.9,5,36.4,5,24.6,5,0,0,0,0,13.8,8,13.8,0,13.9,26.9,39.4,24.3,24.6,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,10,"¾","비카호프","VICAR HOPE","0034005",58,0,0,0,0,0,0,0,"조성곤","JO SUNG GON","080410","부산경남","한국",10,"이시돌협회","Isidore Farm",103012,2.4,"R1~35","국5등급",29,20160724,"일요일",1200,"일반",1,75.8,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","건조 (3%)","맑음",53.5,"493(-12)",7
