"age","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","rating","rcDate","rcDay","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","weather","wgBudam","wgHr","winOdds","ageCond","budam","prizeCond","rank","rcDist","rcName","track","sexCond"
3,76.8,7,62.7,4,49.6,4,36.7,3,0,0,0,0,14,4,14,0,15.6,29.7,42.8,26,22.7,0,0,0,0,22000000,8800000,5600000,2000000,1600000,7,13,"랩터맨","RAPTOR MAN","0040649",9,0,0,0,0,0,0,0,"김동영","Kim Dong Young","080401","부산경남","한국",7,"박평양","Park Pyung Yang",106045,11,0,20200207,"금요일",5,92.4,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"이상영","Lee Sang Young","070141","맑음",55,"504(-2)",64.8,"3세","별정C","R0~0","국6등급",1400,"일반","건조 (3%)",
3,77.2,8,63.5,8,50.5,8,37.5,8,0,0,0,0,14.2,6,14.2,0,15.5,29.2,42.2,26,23.3,0,0,0,0,22000000,8800000,5600000,2000000,1600000,9,"1½","뷰티풀질주","BEAUTIFUL JILJU","0041098",9,0,0,0,0,0,0,0,"유광희","Lyu Gwang Hee","080483","부산경남","한국",8,"장재원","Jang Jae Won","065132",26,0,20200207,"금요일",5,92.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","맑음",55,"490(-1)",158.9,"3세","별정C","R0~0","국6등급",1400,"일반","건조 (3%)",
3,77.9,9,63.3,7,49.9,5,36.9,5,0,0,0,0,14.3,8,14.3,0,16.5,31.1,44.5,26.4,22.6,0,0,0,0,22000000,8800000,5600000,2000000,1600000,6,10,"퓨처챔피언","FUTURE CHAMPION","0040804",9,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",9,"배삼성","Bae Sam-Seong",113113,2.5,0,20200207,"금요일",5,94.4,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","맑음",55,"507(+4)",12.8,"3세","별정C","R0~0","국6등급",1400,"일반","건조 (3%)",
4,88.1,1,75.5,1,62.7,1,49.6,1,25.5,1,0,0,14.1,1,14.1,0,14,26.6,39.4,25.9,24.1,25.5,0,0,0,22000000,8800000,5600000,2000000,1600000,1,"-","로즈불릿","ROSE BULLET","0039055",9,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",1,"허용권","Heo Yong Kwon",111167,1.2,34,20200207,"금요일",6,102.1,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","맑음",57,"481(+6)",2.6,"연령오픈","별정B","R1~35","국5등급",1600,"일반","건조 (3%)",
3,89.5,4,76,3,62.8,3,49.7,2,25.6,3,0,0,14.4,4,14.4,0,13.7,27.2,40.4,26.3,24.1,25.6,0,0,0,22000000,8800000,5600000,2000000,1600000,2,6,"톱베스트","TOP BEST","0040665",9,0,0,0,0,0,0,0,"이희천","Lee Hee Cheon","080395","부산경남","한국",2,"류화영","Ryu Hwa Yeong",113115,1.6,30,20200207,"금요일",6,103.2,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","맑음",55.5,"502(-6)",3.2,"연령오픈","별정B","R1~35","국5등급",1600,"일반","건조 (3%)",
5,89.5,3,76.2,5,63.3,6,50.3,6,26.3,8,0,0,14.9,9,14.9,0,13.7,27,39.9,25.9,24,26.3,0,0,0,22000000,8800000,5600000,2000000,1600000,5,"목","기적의명성","GIJEOGUIMYEONGSEON","0037374",9,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",3,"변완수","Byun Wan Soo",111225,2.4,35,20200207,"금요일",6,103.2,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","맑음",57,"503(-21)",8.6,"연령오픈","별정B","R1~35","국5등급",1600,"일반","건조 (3%)",
4,89.8,5,76.6,7,63.5,7,50.4,7,25.6,5,0,0,14.2,2,14.2,0,13.5,26.7,39.8,26.2,24.8,25.6,0,0,0,22000000,8800000,5600000,2000000,1600000,12,"동순위","카스텔코어","CASTEL CORE","0039514",9,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",4,"배은정","Bae Eun Jeong",214708,3,35,20200207,"금요일",6,103.3,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","맑음",57,"481(-3)",9.2,"연령오픈","별정B","R1~35","국5등급",1600,"일반","건조 (3%)",
4,89.1,2,75.6,2,62.8,2,50,4,26,6,0,0,14.6,6,14.6,0,14.2,27.7,40.5,25.6,24,26,0,0,0,22000000,8800000,5600000,2000000,1600000,3,"½","마루짱","MARU JJANG","0039412",9,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",4,"강애순","Kang Ae Soon",112043,4.3,25,20200207,"금요일",6,103.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강병은","KANG BYUNG EUN","070135","맑음",52,"456(-6)",16.8,"연령오픈","별정B","R1~35","국5등급",1600,"일반","건조 (3%)",
5,89.8,7,76.8,10,63.9,10,50.7,8,26.2,7,0,0,14.6,7,14.6,0,13.6,26.6,39.5,26.1,24.5,26.2,0,0,0,22000000,8800000,5600000,2000000,1600000,4,"목","최강선봉","CHOEGANG SEONBONG","0037986",9,0,0,0,0,0,0,0,"요아니스","Ioannis Poullis","080591","부산경남","한국",6,"전종섭","Jeon Chong Sup",105008,14.8,21,20200207,"금요일",6,103.4,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","맑음",53,"518(+17)",46.9,"연령오픈","별정B","R1~35","국5등급",1600,"일반","건조 (3%)",
3,89.8,6,76.4,6,63.1,5,50,5,25.6,2,0,0,14.3,3,14.3,0,13.6,27,40.3,26.4,24.4,25.6,0,0,0,22000000,8800000,5600000,2000000,1600000,10,"½","닥터스카이","DOCTOR SKY","0041044",9,0,0,0,0,0,0,0,"진겸","Jin Kyum","080551","부산경남","한국",7,"권혁희","Kwon Hyeok Hui",117002,1.8,27,20200207,"금요일",6,103.4,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","맑음",54.5,"524(-4)",6.6,"연령오픈","별정B","R1~35","국5등급",1600,"일반","건조 (3%)",
5,90.2,10,77.1,11,64.3,11,51.5,11,27.4,11,0,0,15.5,11,15.5,0,13.8,26.9,39.7,25.6,24.1,27.4,0,0,0,22000000,8800000,5600000,2000000,1600000,11,3,"완봉","WANBONG","0037938",9,0,0,0,0,0,0,0,"김태훈","Kim Tae Hun","080512","부산경남","한국",8,"김봉겸","Kim Bong Gyum",104148,23.4,24,20200207,"금요일",6,104,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","맑음",54,"482(+3)",152.1,"연령오픈","별정B","R1~35","국5등급",1600,"일반","건조 (3%)",
4,90,8,76.7,8,63.9,8,51.1,9,27.1,10,0,0,15.2,10,15.2,0,14.1,27.4,40.2,25.6,24,27.1,0,0,0,22000000,8800000,5600000,2000000,1600000,6,"목","행복코리아","HAENGBOK KOREA","0039618",9,0,0,0,0,0,0,0,"조창욱","Jo Chang Wook","080411","부산경남","한국",9,"박원선","Park Won Sun",105093,3.9,24,20200207,"금요일",6,104.1,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","맑음",54,"514(-10)",24.9,"연령오픈","별정B","R1~35","국5등급",1600,"일반","건조 (3%)",
4,90.2,11,76.8,9,63.9,9,51.1,10,26.7,9,0,0,14.7,8,14.7,0,14,27.4,40.3,25.7,24.4,26.7,0,0,0,22000000,8800000,5600000,2000000,1600000,9,1,"그레이트갓","GREAT GOD","0041715",9,0,0,0,0,0,0,0,"김동영","Kim Dong Young","080401","부산경남","미국",10,"양정두","Yang Jeong Du",105133,4.3,32,20200207,"금요일",6,104.2,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","맑음",56,"473(+7)",50,"연령오픈","별정B","R1~35","국5등급",1600,"일반","건조 (3%)",
9,90.1,9,76.1,4,62.8,4,49.7,3,25.6,4,0,0,14.4,5,14.4,0,14.9,28.9,42.2,26.4,24.1,25.6,0,0,0,22000000,8800000,5600000,2000000,1600000,8,4,"코리아헌터","KOREA HUNTER","0029707",9,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",11,"김봉겸","Kim Bong Gyum",104148,5.3,28,20200207,"금요일",6,105,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","맑음",55,"469(-3)",37.1,"연령오픈","별정B","R1~35","국5등급",1600,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000,8800000,5600000,2000000,1600000,7,"-","천년의울림","CHEONNYEONUI ULRIM","0039371",9,0,0,0,0,0,0,0,"김도현","Kim Do Hyun","080381","부산경남","한국",95,"류주영","Ryu Ju Yeong",112004,0,33,20200207,"금요일",6,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","맑음",57,"0()",0,"연령오픈","별정B","R1~35","국5등급",1600,"일반","건조 (3%)",
5,61.1,1,48.7,2,36.7,3,25,4,0,0,0,0,13.8,4,13.8,0,13.7,26.1,38.1,23.7,25,0,0,0,0,22000000,8800000,5600000,2000000,1600000,1,"-","지구력팔팔","JIGURYEOK PALPAL","0040050",9,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",1,"이승우","Lee Seung Uh",105091,1.8,33,20200207,"금요일",7,74.8,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","맑음",56,"445(-7)",6.5,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)",
4,61.3,2,48.6,1,36.4,1,24.7,1,0,0,0,0,13.5,1,13.5,0,13.5,26.2,38.4,23.9,24.7,0,0,0,0,22000000,8800000,5600000,2000000,1600000,8,"½","우승지킴이","USEUNG JIKIMI","0039409",9,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",2,"강성호","Kang Sung Ho","065002",1.8,33,20200207,"금요일",7,74.8,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","맑음",56,"546(-1)",5,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)",
3,61.4,3,48.8,3,36.5,2,24.8,2,0,0,0,0,13.7,2,13.7,0,13.6,26.2,38.5,24,24.8,0,0,0,0,22000000,8800000,5600000,2000000,1600000,3,"¾","굿선더","GOOD THUNDER","0041025",9,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",3,"이성인","Lee Seong In",112003,1.1,30,20200207,"금요일",7,75,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"방동석","Bang Dong Suk","070142","맑음",54,"430(-6)",2.3,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)",
6,62.3,4,49.6,5,37.2,5,25.4,5,0,0,0,0,14.1,5,14.1,0,13.3,26,38.4,24.2,25.4,0,0,0,0,22000000,8800000,5600000,2000000,1600000,2,3,"만남의시작","MANNAMUI SIJAK","0035541",9,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",4,"정순옥","Jeong Sun Ok",119003,10.3,35,20200207,"금요일",7,75.6,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","맑음",57,"470(+5)",46.3,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)",
6,62.6,7,50.1,8,37.8,9,25.7,7,0,0,0,0,14.3,9,14.3,0,13.1,25.6,37.9,24.4,25.7,0,0,0,0,22000000,8800000,5600000,2000000,1600000,4,"½","늘푸른드래곤","NEULPUREUN DRAGON","0034981",9,0,0,0,0,0,0,0,"유광희","Lyu Gwang Hee","080483","부산경남","한국",5,"(주)늘푸른목장","Evergreen Farm",104176,4.5,33,20200207,"금요일",7,75.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"오문식","OH MOON SIK","070112","맑음",56,"501()",28.9,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)",
5,63.1,10,50.6,11,38.2,11,25.9,11,0,0,0,0,14.2,7,14.2,0,12.8,25.3,37.7,24.7,25.9,0,0,0,0,22000000,8800000,5600000,2000000,1600000,10,"1½","르네상스맨","RENAISSANCE MAN","0037759",9,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",6,"고경민","Ko Kyung Min",104104,1.5,29,20200207,"금요일",7,75.9,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"민장기","Min Jang Gi","070136","맑음",54,"435(+1)",3.8,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)",
5,62.7,8,50,7,37.7,8,25.7,8,0,0,0,0,14.3,10,14.3,0,13.3,26,38.3,24.3,25.7,0,0,0,0,22000000,8800000,5600000,2000000,1600000,5,"목","골드의인연","GOLDUI INYEON","0037475",9,0,0,0,0,0,0,0,"이희천","Lee Hee Cheon","080395","부산경남","한국",7,"김현우","Kim Hyen Woo",117035,32,23,20200207,"금요일",7,76,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","맑음",52,"443(-2)",125.6,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)",
4,62.6,6,49.9,6,37.5,6,25.5,6,0,0,0,0,14.2,6,14.2,0,13.7,26.4,38.8,24.4,25.5,0,0,0,0,22000000,8800000,5600000,2000000,1600000,6,2,"맥스파워","MAX POWER","0039574",9,0,0,0,0,0,0,0,"조창욱","Jo Chang Wook","080411","부산경남","한국",8,"범한산업","Bumhan Industries Co.",106114,4.4,29,20200207,"금요일",7,76.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","맑음",52.5,"497(+2)",27.4,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)",
4,62.3,5,49,4,36.7,4,24.8,3,0,0,0,0,13.7,3,13.7,0,14.6,27.9,40.2,24.2,24.8,0,0,0,0,22000000,8800000,5600000,2000000,1600000,7,3,"엑톤스텔스","ECTON STEALTH","0038719",9,0,0,0,0,0,0,0,"김태훈","Kim Tae Hun","080512","부산경남","한국",9,"곽영숙","Kwak Yeong Sook",112303,6.9,27,20200207,"금요일",7,76.9,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"이상영","Lee Sang Young","070141","맑음",53,"483(+1)",40.6,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)",
5,62.9,9,50.2,9,38.1,10,25.9,10,0,0,0,0,14.3,11,14.3,0,14,26.7,38.8,24.3,25.9,0,0,0,0,22000000,8800000,5600000,2000000,1600000,9,"코","고스트라이더","GHOST RIDER","0037885",9,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",10,"배은정","Bae Eun Jeong",214708,13.2,31,20200207,"금요일",7,76.9,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김남중","KIM NAM JUNG","070120","맑음",55,"500(+6)",70.3,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)",
4,63.4,12,50.7,12,38.4,12,26.3,12,0,0,0,0,14.4,12,14.4,0,13.6,26.3,38.6,24.4,26.3,0,0,0,0,22000000,8800000,5600000,2000000,1600000,11,"¾","신라의미소","SILLAUI MISO","0039552",9,0,0,0,0,0,0,0,"요아니스","Ioannis Poullis","080591","부산경남","한국",11,"류주영","Ryu Ju Yeong",112004,5,35,20200207,"금요일",7,77,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","맑음",55.5,"477(-7)",22.7,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)",
9,63.2,11,50.2,10,37.6,7,25.8,9,0,0,0,0,14.2,8,14.2,0,13.9,26.9,39.5,24.4,25.8,0,0,0,0,22000000,8800000,5600000,2000000,1600000,12,"¾","신흥고수","SINHEUNG GOSU","0029683",9,0,0,0,0,0,0,0,"김도현","Kim Do Hyun","080381","부산경남","한국",12,"박성익","Park Seong Ik",106110,14.2,30,20200207,"금요일",7,77.1,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","맑음",54.5,"504(+4)",123.4,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)",
3,67.9,2,55.8,7,43.2,7,30.9,7,8.5,6,0,0,14.2,7,14.2,0,12.7,24.8,37.4,24.9,22.4,8.5,0,0,0,33000000,13200000,8400000,3000000,2400000,4,"-","소머치고","SO MUCH GO","0043544",9,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","미국",1,"고재완","Ko Jae Wan",105119,1.1,44,20200207,"금요일",8,80.6,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"강은석","Kang Eun Seok","070223","맑음",54.5,"447(-9)",1.5,"연령오픈","핸디캡","R1~50","혼4등급",1300,"일반","건조 (3%)",
4,67.9,1,55.2,1,42.8,1,30.3,1,8.4,3,0,0,13.9,2,13.9,0,13.4,26.1,38.5,24.9,21.9,8.4,0,0,0,33000000,13200000,8400000,3000000,2400000,8,4,"탑삭스","TAP SOCKS","0041736",9,0,0,0,0,0,0,0,"요아니스","Ioannis Poullis","080591","부산경남","미국",2,"김창식","Kim Chang Sik","010352",3.5,38,20200207,"금요일",8,81.3,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","맑음",52,"487(-4)",15.8,"연령오픈","핸디캡","R1~50","혼4등급",1300,"일반","건조 (3%)",
6,68.4,6,56,9,43.6,10,31.5,10,8.9,12,0,0,14.8,12,14.8,0,13.1,25.5,37.9,24.5,22.6,8.9,0,0,0,33000000,13200000,8400000,3000000,2400000,11,1,"굿밴드","GOOD BAND","0034773",9,0,0,0,0,0,0,0,"다실바","Francisco Da Silva","080568","부산경남","호주",3,"정영식","Jeong Young Sik",104154,7.3,50,20200207,"금요일",8,81.5,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","맑음",56.5,"485(+2)",27,"연령오픈","핸디캡","R1~50","혼4등급",1300,"일반","건조 (3%)",
4,68.5,8,56.1,10,43.4,9,31.2,9,8.7,10,0,0,14.4,8,14.4,0,13.1,25.5,38.2,24.9,22.5,8.7,0,0,0,33000000,13200000,8400000,3000000,2400000,9,1,"스페셜킹이지","SPECIAL KING IJI","0041785",9,0,0,0,0,0,0,0,"유광희","Lyu Gwang Hee","080483","부산경남","미국",4,"춘강","Chun Gang",112021,23,37,20200207,"금요일",8,81.6,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","맑음",52,"442()",139.4,"연령오픈","핸디캡","R1~50","혼4등급",1300,"일반","건조 (3%)",
7,68.6,9,56.2,11,43.7,11,31.7,11,8.8,11,0,0,14.8,11,14.8,0,13.1,25.5,38,24.5,22.9,8.8,0,0,0,33000000,13200000,8400000,3000000,2400000,10,"머리","영웅일기","YEONGUNG ILGI","0036410",9,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","미국",5,"이동훈","Lee Dong Hun",104112,11.1,49,20200207,"금요일",8,81.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","맑음",57.5,"494(+4)",138.3,"연령오픈","핸디캡","R1~50","혼4등급",1300,"일반","건조 (3%)",
4,68.2,3,55.5,3,43,3,30.5,3,8.3,1,0,0,14,3,14,0,13.5,26.2,38.7,25,22.2,8.3,0,0,0,33000000,13200000,8400000,3000000,2400000,1,"목","위닝포스트","WINNING POST","0041788",9,0,0,0,0,0,0,0,"이희천","Lee Hee Cheon","080395","부산경남","미국",6,"조영자","Jo Young Ja",105146,2.8,39,20200207,"금요일",8,81.7,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"구영준","Koo Young Jun","070176","맑음",52.5,"452(+5)",23.2,"연령오픈","핸디캡","R1~50","혼4등급",1300,"일반","건조 (3%)",
4,68.3,5,55.5,4,43,6,30.5,4,8.5,7,0,0,14,6,14,0,13.6,26.4,38.9,25,22,8.5,0,0,0,33000000,13200000,8400000,3000000,2400000,7,1,"천상오름","CHEONSANG OREUM","0038790",9,0,0,0,0,0,0,0,"조창욱","Jo Chang Wook","080411","부산경남","한국",7,"권주순","Kwon Joo Soon","065121",7.9,42,20200207,"금요일",8,81.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","맑음",52.5,"479(+19)",40.1,"연령오픈","핸디캡","R1~50","혼4등급",1300,"일반","건조 (3%)",
3,68.2,4,55.3,2,42.8,2,30.3,2,8.4,4,0,0,13.8,1,13.8,0,13.7,26.6,39.1,25,21.9,8.4,0,0,0,33000000,13200000,8400000,3000000,2400000,12,"½","센텀번개","CENTUM BEONGAE","0040493",9,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",8,"조정현","Jo Jeong Hyeon",117036,1.8,39,20200207,"금요일",8,81.9,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","맑음",52,"504(-7)",8.1,"연령오픈","핸디캡","R1~50","혼4등급",1300,"일반","건조 (3%)",
3,68.4,7,55.7,5,43,4,30.6,5,8.5,5,0,0,14,4,14,0,13.6,26.3,39,25.1,22.1,8.5,0,0,0,33000000,13200000,8400000,3000000,2400000,2,"½","로열페넌트","ROYAL PENNANT","0043458",9,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","미국",9,"박희준","Park Hui Joon",112049,2,38,20200207,"금요일",8,82,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","맑음",52,"488(+1)",9.4,"연령오픈","핸디캡","R1~50","혼4등급",1300,"일반","건조 (3%)",
4,68.7,10,55.9,8,43.4,8,31.2,8,8.7,9,0,0,14.5,9,14.5,0,13.4,26.2,38.7,24.7,22.5,8.7,0,0,0,33000000,13200000,8400000,3000000,2400000,5,"½","어메이징위너","AMAZING WINNER","0039238",9,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","한국",10,"김진영a","Kim Jin Young A",105040,1.9,44,20200207,"금요일",8,82.1,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"윤영훈","Youn Young Hun","070133","맑음",53.5,"443(+3)",8.5,"연령오픈","핸디캡","R1~50","혼4등급",1300,"일반","건조 (3%)",
4,69,12,56.4,12,43.9,12,31.9,12,8.7,8,0,0,14.7,10,14.7,0,13.2,25.8,38.3,24.5,23.2,8.7,0,0,0,33000000,13200000,8400000,3000000,2400000,6,"½","에버라스팅걸","EVERLASTING GIRL","0041843",9,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","미국",11,"신윤경","Shin Yoon Gyeong",112292,12.7,37,20200207,"금요일",8,82.2,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","맑음",51,"518(-2)",77.9,"연령오픈","핸디캡","R1~50","혼4등급",1300,"일반","건조 (3%)",
3,68.8,11,55.8,6,43,5,30.6,6,8.4,2,0,0,14,5,14,0,14.2,27.2,40,25.2,22.2,8.4,0,0,0,33000000,13200000,8400000,3000000,2400000,3,4,"퀸마블이지","QUEEN MARVEL IJI","0043552",9,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","미국",12,"춘강","Chun Gang",112021,7.1,38,20200207,"금요일",8,83,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","맑음",52,"470(-6)",49.9,"연령오픈","핸디캡","R1~50","혼4등급",1300,"일반","건조 (3%)",
5,61.5,2,49.4,6,37.4,6,25.4,6,0,0,0,0,13.9,5,13.9,0,13.6,25.7,37.7,24,25.4,0,0,0,0,33000000,13200000,8400000,3000000,2400000,7,"-","유로신화","EURO SHINHWA","0036822",9,0,0,0,0,0,0,0,"김태훈","Kim Tae Hun","080512","부산경남","한국",1,"변공민","Byun Gong Min",104078,4,44,20200207,"금요일",9,75.1,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"구영준","Koo Young Jun","070176","맑음",55,"474(-2)",58.5,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
3,61.3,1,48.6,1,36.4,3,24.6,3,0,0,0,0,13.7,3,13.7,0,14,26.7,38.9,24,24.6,0,0,0,0,33000000,13200000,8400000,3000000,2400000,8,"1¼","동트자데이","DONGTEUJA DAY","0041104",9,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",2,"김태권","Kim Tae Gwon",112044,1.2,46,20200207,"금요일",9,75.3,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"강은석","Kang Eun Seok","070223","맑음",55.5,"464(-1)",3,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
7,61.7,6,49,5,36.8,5,25.1,5,0,0,0,0,13.9,4,13.9,0,13.6,26.3,38.5,23.9,25.1,0,0,0,0,33000000,13200000,8400000,3000000,2400000,3,"목","스타라인","STAR LINE","0033752",9,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",3,"류화영","Ryu Hwa Yeong",113115,2.2,47,20200207,"금요일",9,75.3,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"임금만","Lim Keum Man","070128","맑음",56.5,"502(-3)",17.9,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
3,61.6,4,48.7,3,36.4,2,24.6,2,0,0,0,0,13.7,2,13.7,0,13.8,26.7,39,24.1,24.6,0,0,0,0,33000000,13200000,8400000,3000000,2400000,6,"목","대망의길","DAEMANGUI GIL","0041204",9,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",4,"허필도","Heo Pil Do",106075,1.1,47,20200207,"금요일",9,75.4,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","맑음",56,"470(-2)",1.5,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
