"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sexCond","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds"
2,"2세",61.3,1,49.3,1,37.3,3,25.2,3,0,0,0,0,14,3,14,0,12.9,24.9,36.9,24.1,25.2,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,7,"-","창창대로","CHANGCHANG DAERO","0046072",88,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",1,"송정아","Song Jung Ah",104161,1.1,"R0~0","국6등급",0,20221127,"일요일",1200,"일반",1,74.2,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","건조 (3%)","맑음",55,"506(-4)",2.1
2,"2세",61.7,2,49.4,2,37.2,1,25.1,1,0,0,0,0,13.9,1,13.9,0,13.4,25.7,37.9,24.3,25.1,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,3,5,"블루모어","BLUE MORE","0045565",88,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",2,"허정완","Hur Jeong Wan",119005,1.6,"R0~0","국6등급",0,20221127,"일요일",1200,"일반",1,75.1,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","건조 (3%)","맑음",55,"501(+3)",6.1
2,"2세",62.6,5,50.4,8,38.1,8,25.8,9,0,0,0,0,14.4,9,14.4,0,13.3,25.5,37.8,24.6,25.8,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,11,4,"황우머니","HWANGWOO MONEY","0045403",88,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",3,"남춘우","Nam Choon Woo",121009,2.9,"R0~0","국6등급",0,20221127,"일요일",1200,"일반",1,75.9,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"임금만","Lim Keum Man","070128","건조 (3%)","맑음",55,"495(-1)",23.2
2,"2세",62.5,4,50.2,6,37.8,6,25.5,6,0,0,0,0,14.2,6,14.2,0,13.6,25.9,38.3,24.7,25.5,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,2,"1¼","우승무패","USEUNGMUPAE","0046132",88,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",4,"김호종","Kim Ho Jong","065079",4.1,"R0~0","국6등급",0,20221127,"일요일",1200,"일반",1,76.1,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (3%)","맑음",55,"511(-6)",32.5
2,"2세",62.2,3,49.4,3,37.2,2,25.1,2,0,0,0,0,13.9,2,13.9,0,14.1,26.9,39.1,24.3,25.1,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,6,"1¼","아서킹이지","ARTHUR KING IJI","0046402",88,0,0,0,0,0,0,0,"다실바","Francisco Da Silva","080568","부산경남","한국",5,"춘강","Chun Gang",112021,1.3,"R0~0","국6등급",0,20221127,"일요일",1200,"일반",1,76.3,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","건조 (3%)","맑음",55,"493(-2)",2.5
2,"2세",62.7,6,50,5,37.5,4,25.3,4,0,0,0,0,14.1,4,14.1,0,13.9,26.6,39.1,24.7,25.3,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,1,"1½","샤인몬스터","SHINE MONSTER","0046089",88,0,0,0,0,0,0,0,"서강주","Seo Gang Ju","080605","부산경남","한국",6,"김용구","Kim Yong Goo",106059,9.1,"R0~0","국6등급",0,20221127,"일요일",1200,"일반",1,76.6,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"구민성","Gu Min Sung","070173","건조 (3%)","맑음",51,"510(-5)",46.3
2,"2세",63,8,50.4,7,38.1,7,25.8,8,0,0,0,0,14.4,8,14.4,0,14,26.6,38.9,24.6,25.8,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,5,"2½","실크패션로드","SILK FASHION ROAD","0045272",88,0,0,0,0,0,0,0,"유승완","Yoo Seung Wan","080417","부산경남","한국",7,"이종훈","Lee Jong Hun",105127,6.8,"R0~0","국6등급",0,20221127,"일요일",1200,"일반",1,77,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (3%)","맑음",55,"460(-12)",49
2,"2세",63.4,9,50.8,10,38.2,9,25.5,7,0,0,0,0,14.2,7,14.2,0,13.7,26.3,38.9,25.3,25.5,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,8,"½","비케이누마","B.K. NUMA","0046058",88,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",8,"함승원","Ham Seung Won",109142,4,"R0~0","국6등급",0,20221127,"일요일",1200,"일반",1,77.1,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","건조 (3%)","맑음",53,"441(-1)",30.8
2,"2세",62.9,7,49.9,4,37.5,5,25.4,5,0,0,0,0,14.1,5,14.1,0,14.4,27.4,39.8,24.5,25.4,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,10,1,"성실천하","SEONGSIL CHEONHA","0046175",88,0,0,0,0,0,0,0,"임성실","Lim Sung Sil","080379","부산경남","한국",9,"이동훈","Lee Dong Hun",104112,10.7,"R0~0","국6등급",0,20221127,"일요일",1200,"일반",1,77.3,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","건조 (3%)","맑음",55,"513(+4)",64.4
2,"2세",63.5,10,50.8,9,38.4,10,26.1,11,0,0,0,0,14.6,11,14.6,0,14,26.7,39.1,24.7,26.1,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,9,1,"스트리트록","STREET ROCK","0045468",88,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",10,"정영식","Jeong Young Sik",104154,7.2,"R0~0","국6등급",0,20221127,"일요일",1200,"일반",1,77.5,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","건조 (3%)","맑음",53,"454(-14)",47.2
