"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","sexCond"
4,"연령오픈",73.7,2,61.3,3,48.9,4,36.8,5,0,0,0,0,14,4,14,0,12.8,25.2,37.6,24.5,22.8,0,"핸디캡",0,0,0,31350000,11550000,7150000,2750000,2200000,2,"-","강자본색","GANGJA BONSAEK","0034632",10,0,0,0,0,0,0,0,"노조무","NOZOMU TOMIZAWA","080427","부산경남","미국",1,"김진영","Kim Jin Young",104114,14.9,"R48~60","혼4등급",52,20160131,"일요일",1400,"일반",1,86.5,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"방동석","Bang Dong Suk","070142","포화 (17%)","맑음",53,"482(-8)",62,
4,"연령오픈",73.9,4,62,13,49.6,13,37.1,11,0,0,0,0,14.7,13,14.7,0,12.6,24.5,36.9,24.9,22.4,0,"핸디캡",0,0,0,31350000,11550000,7150000,2750000,2200000,12,"코","매력덩어리","MAERYEOK DEONGEORI","0033010",10,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","미국",2,"박성배","Park Sung Bae",105034,3.3,"R48~60","혼4등급",55,20160131,"일요일",1400,"일반",1,86.5,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","포화 (17%)","맑음",51.5,"468(+16)",12.3,
3,"연령오픈",73.7,1,61.4,4,49.3,8,37.1,10,0,0,0,0,14.4,11,14.4,0,12.8,25.1,37.2,24.3,22.7,0,"핸디캡",0,0,0,31350000,11550000,7150000,2750000,2200000,8,"코","글로리아알파","GLORIA ALPHA","0036474",10,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","미국",3,"이성영","Lee Sung Young",106079,1.8,"R48~60","혼4등급",60,20160131,"일요일",1400,"일반",1,86.5,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","포화 (17%)","맑음",57,"486(+5)",3.9,
3,"연령오픈",74.1,6,61.7,8,49.5,11,37.3,12,0,0,0,0,14.6,12,14.6,0,13,25.4,37.6,24.4,22.7,0,"핸디캡",0,0,0,31350000,11550000,7150000,2750000,2200000,1,3,"[서울]슈퍼철인","SUPER CHEOLIN","0034856",10,0,0,0,0,0,0,0,"보렐리","Pasquale BORRELLI","080554","부산경남","미국",4,"김형란","Kim Hyeong Ran",112270,1.5,"R48~60","혼4등급",59,20160131,"일요일",1400,"일반",1,87.1,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","포화 (17%)","맑음",56.5,"458(-1)",2.7,
3,"연령오픈",73.8,3,61.2,1,48.6,1,36.4,2,0,0,0,0,13.8,2,13.8,0,13.7,26.3,38.9,24.8,22.6,0,"핸디캡",0,0,0,31350000,11550000,7150000,2750000,2200000,5,2,"부영타워","BUYEONG TOWER","0036337",10,0,0,0,0,0,0,0,"문중원","MUN JUNG WON","080397","부산경남","미국",5,"이상일","LEE SANG IL",106090,4,"R48~60","혼4등급",50,20160131,"일요일",1400,"일반",1,87.5,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"유충열","YU CHUNG YEOL","070139","포화 (17%)","맑음",52,"507(+1)",23.3,
3,"연령오픈",74.3,9,61.8,9,49.3,10,36.9,8,0,0,0,0,14.3,9,14.3,0,13.2,25.7,38.2,24.9,22.6,0,"핸디캡",0,0,0,31350000,11550000,7150000,2750000,2200000,11,"머리","신나다르","CINNADAR","0036537",10,0,0,0,0,0,0,0,"김동영","Kim Dong Young","080401","부산경남","미국",6,"강남연","Kang Nam Yeon",106230,3.3,"R48~60","혼4등급",52,20160131,"일요일",1400,"일반",1,87.5,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","포화 (17%)","맑음",53,"502(+4)",11.3,
4,"연령오픈",74.4,10,62,12,49.6,12,37.4,13,0,0,0,0,14.3,10,14.3,0,13.2,25.6,38,24.6,23.1,0,"핸디캡",0,0,0,31350000,11550000,7150000,2750000,2200000,14,"¾","플라멩코","FLAMENCO","0032430",10,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",7,"정광화","Jung Kwang Hwa",104074,2.2,"R48~60","혼4등급",55,20160131,"일요일",1400,"일반",1,87.6,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"오문식","OH MOON SIK","070112","포화 (17%)","맑음",54.5,"481(-7)",8.1,
4,"연령오픈",74,5,61.5,5,49.3,7,37.1,9,0,0,0,0,14.3,8,14.3,0,13.6,26.1,38.3,24.4,22.8,0,"핸디캡",0,0,0,31350000,11550000,7150000,2750000,2200000,3,"코","아이언트레인","IRON TRAIN","0034614",10,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","미국",8,"김진영a","Kim Jin Young A",105040,2.4,"R48~60","혼4등급",59,20160131,"일요일",1400,"일반",1,87.6,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"민장기","Min Jang Gi","070136","포화 (17%)","맑음",56.5,"512(+1)",8.3,
3,"연령오픈",74.3,8,61.5,6,48.9,5,36.9,6,0,0,0,0,14.1,5,14.1,0,13.6,26.4,39,24.6,22.8,0,"핸디캡",0,0,0,31350000,11550000,7150000,2750000,2200000,6,"1¼","태권챔프","TAEGWON CHAMP","0036402",10,0,0,0,0,0,0,0,"설동복","SEOL DONG BOK","080420","부산경남","미국",9,"김용구","Kim Yong Goo",106059,25.1,"R48~60","혼4등급",48,20160131,"일요일",1400,"일반",1,87.9,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","포화 (17%)","맑음",51,"445(-1)",138.1,
4,"연령오픈",74.6,11,62,11,49.7,14,37.5,14,0,0,0,0,15,14,15,0,13.4,26,38.3,24.5,22.5,0,"핸디캡",0,0,0,31350000,11550000,7150000,2750000,2200000,13,1,"원더풀캡틴","WONDERFUL CAPTAIN","0034431",10,0,0,0,0,0,0,0,"오경환","Oh Kyung Hwan","080352","부산경남","일본",10,"신윤경","Shin Yoon Gyeong",112292,6,"R48~60","혼4등급",56,20160131,"일요일",1400,"일반",1,88,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"한상복","HAN SANG BOK","070118","포화 (17%)","맑음",55,"460(-10)",31.3,
