"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","sexCond"
3,"3세이하",47.5,1,36,1,24.7,1,0,0,0,0,0,0,13.6,1,13.6,0,12.7,24.2,35.5,22.4,0,0,"별정",0,0,0,31350000,11550000,7150000,2750000,2200000,2,"-","마이앨리스","MY ALICE","0033562",42,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",1,"송달섭","Song Dal Sup",105006,1.3,"R36~50","혼4등급",40,20160529,"일요일",1000,"일반",1,60.2,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"문제복","MUN JE BOK","070140","양호 (7%)","맑음",52.5,"443(-10)",2.6,
3,"3세이하",48.4,2,36.5,2,25.1,3,0,0,0,0,0,0,14.1,7,14.1,0,12.9,24.8,36.2,22.4,0,0,"별정",0,0,0,31350000,11550000,7150000,2750000,2200000,1,7,"[서울]쇼트스톱","SHORT STOP","0034359",42,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",2,"페가수스","Pegasus","065127",1.2,"R36~50","혼4등급",42,20160529,"일요일",1000,"일반",1,61.3,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","양호 (7%)","맑음",54.5,"443(+1)",2,
3,"3세이하",48.9,3,37.1,5,25.2,5,0,0,0,0,0,0,13.8,3,13.8,0,12.5,24.3,36.2,23.3,0,0,"별정",0,0,0,31350000,11550000,7150000,2750000,2200000,6,"머리","렛츠윈","LET'S WIN","0036576",42,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","미국",3,"송달섭","Song Dal Sup",105006,6.1,"R36~50","혼4등급",46,20160529,"일요일",1000,"일반",1,61.4,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"문제복","MUN JE BOK","070140","양호 (7%)","맑음",52.5,"514(-13)",60,
3,"3세이하",49.3,6,37.2,6,25.5,8,0,0,0,0,0,0,14.3,10,14.3,0,13,25.1,36.8,22.9,0,0,"별정",0,0,0,31350000,11550000,7150000,2750000,2200000,5,5,"쇼머스트고온","SHOW MUST GO ON","0036476",42,0,0,0,0,0,0,0,"이쿠야스","IKUYASU KURAKANE","080426","부산경남","미국",4,"이본희","Lee Bon Hee",106047,2.3,"R36~50","혼4등급",44,20160529,"일요일",1000,"일반",1,62.3,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"방동석","Bang Dong Suk","070142","양호 (7%)","맑음",55.5,"510(-10)",11.2,
3,"3세이하",49.5,8,37.5,9,25.7,10,0,0,0,0,0,0,14.2,9,14.2,0,12.8,24.8,36.6,23.3,0,0,"별정",0,0,0,31350000,11550000,7150000,2750000,2200000,7,"목","최강파워풀","CHOEGANG POWERFUL","0036404",42,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","미국",5,"전종섭","Jeon Chong Sup",105008,13,"R36~50","혼4등급",42,20160529,"일요일",1000,"일반",1,62.3,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","양호 (7%)","맑음",54.5,"459(+23)",99.7,
3,"3세이하",48.9,4,36.6,3,24.9,2,0,0,0,0,0,0,13.8,2,13.8,0,13.5,25.8,37.5,22.8,0,0,"별정",0,0,0,31350000,11550000,7150000,2750000,2200000,3,"목","매리언카운티","MARION COUNTY","0036567",42,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","미국",6,"이성민","LEE SUNG MIN",106040,2.5,"R36~50","혼4등급",42,20160529,"일요일",1000,"일반",1,62.4,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","양호 (7%)","맑음",54.5,"483(-12)",12.2,
3,"3세이하",49.1,5,37,4,25.2,4,0,0,0,0,0,0,14,6,14,0,13.3,25.4,37.2,23,0,0,"별정",0,0,0,31350000,11550000,7150000,2750000,2200000,4,"½","빅토리마초","VICTORY MACHO","0036544",42,0,0,0,0,0,0,0,"진겸","Jin Kyum","080551","부산경남","미국",7,"박성배","Park Sung Bae",105034,7.7,"R36~50","혼4등급",43,20160529,"일요일",1000,"일반",1,62.4,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","양호 (7%)","맑음",53.5,"424(-4)",109.1,
3,"3세이하",49.4,7,37.2,7,25.4,7,0,0,0,0,0,0,13.9,5,13.9,0,13.3,25.5,37.3,23.3,0,0,"별정",0,0,0,31350000,11550000,7150000,2750000,2200000,10,"1¾","슈퍼이글","SUPER EAGLE","0037976",42,0,0,0,0,0,0,0,"조창욱","Jo Chang Wook","080411","부산경남","호주",8,"고석주","Ko Suk Ju",105011,3.1,"R36~50","혼4등급",42,20160529,"일요일",1000,"일반",1,62.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"구영준","Koo Young Jun","070176","양호 (7%)","맑음",53.5,"491(-19)",20.2,
3,"3세이하",49.5,9,37.2,8,25.2,6,0,0,0,0,0,0,13.8,4,13.8,0,13.6,25.9,37.9,23.4,0,0,"별정",0,0,0,31350000,11550000,7150000,2750000,2200000,11,2,"광야의질주","GWANGYAUI JILJU","0037978",42,0,0,0,0,0,0,0,"파올로","Paolo ARAGONI","080561","부산경남","호주",9,"최영주","Choe Yeong-Ju",113112,2.7,"R36~50","혼4등급",42,20160529,"일요일",1000,"일반",1,63.1,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","양호 (7%)","맑음",53.5,"507(+11)",11.1,
3,"3세이하",50.3,11,38.3,11,26.3,11,0,0,0,0,0,0,14.5,11,14.5,0,12.9,24.9,36.9,23.8,0,0,"별정",0,0,0,31350000,11550000,7150000,2750000,2200000,9,"½","북벌시대","BUKBEOL SIDAE","0036540",42,0,0,0,0,0,0,0,"양영남","YANG YOUNG NAM","080384","부산경남","미국",10,"남석우","Nam Suk Uh",105055,8.9,"R36~50","혼4등급",43,20160529,"일요일",1000,"일반",1,63.2,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"이상영","Lee Sang Young","070141","양호 (7%)","맑음",55.5,"539(+5)",70,
