"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","sexCond"
2,"연령오픈",48.4,1,36.4,1,24.7,1,0,0,0,0,0,0,13.7,2,13.7,0,12.9,24.9,36.6,22.7,0,0,"별정A",0,0,0,13680000,5040000,3120000,1200000,960000,2,"-","카피댓","COPY THAT","0040374",95,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",1,"페가수스","Pegasus","065127",16.3,"R0~0","국6등급",0,20191229,"일요일",1000,"일반",1,61.3,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","건조 (3%)","맑음",55,"471(-4)",106.7,
2,"연령오픈",48.6,2,36.4,2,24.8,3,0,0,0,0,0,0,13.8,5,13.8,0,13,25.2,36.8,22.6,0,0,"별정A",0,0,0,13680000,5040000,3120000,1200000,960000,6,"1½","파인의꿈","PINEUI KKUM","0041287",95,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",2,"이장현","Lee Jang Hyun",117004,1.1,"R0~0","국6등급",0,20191229,"일요일",1000,"일반",1,61.6,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (3%)","맑음",55,"492(+2)",1.8,
2,"연령오픈",49.4,5,37.2,6,25.4,6,0,0,0,0,0,0,13.9,6,13.9,0,12.9,25.1,36.9,23.3,0,0,"별정A",0,0,0,13680000,5040000,3120000,1200000,960000,10,4,"갑오투데이","GABO TODAY","0040891",95,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",3,"김평갑","Kim Pyung Kap",106112,2,"R0~0","국6등급",0,20191229,"일요일",1000,"일반",1,62.3,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","건조 (3%)","맑음",55,"487(+8)",10.6,
3,"연령오픈",49.7,7,37.6,9,25.7,9,0,0,0,0,0,0,14.3,9,14.3,0,12.8,24.9,36.8,23.3,0,0,"별정A",0,0,0,13680000,5040000,3120000,1200000,960000,3,"¾","서던에이스","SOUTHERN ACE","0039258",95,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",4,"배수한","Bae Su Han",114033,9.1,"R0~0","국6등급",0,20191229,"일요일",1000,"일반",1,62.5,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (3%)","맑음",54,"510(-3)",89,
3,"연령오픈",49.1,4,36.8,4,24.9,4,0,0,0,0,0,0,13.7,3,13.7,0,13.5,25.8,37.7,23.1,0,0,"별정A",0,0,0,13680000,5040000,3120000,1200000,960000,8,"½","드림댄서","DREAM DANCER","0039608",95,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",5,"김갑수","Kim Gab Soo",104146,4.1,"R0~0","국6등급",0,20191229,"일요일",1000,"일반",1,62.6,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","건조 (3%)","맑음",54,"474(+4)",36.3,
2,"연령오픈",50.4,11,38.2,11,26.2,11,0,0,0,0,0,0,14.5,11,14.5,0,12.4,24.6,36.6,23.7,0,0,"별정A",0,0,0,13680000,5040000,3120000,1200000,960000,12,"1½","장미공주","JANGMI GONGJU","0040379",95,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",6,"최종복","Choi Jong Bok","065126",5.9,"R0~0","국6등급",0,20191229,"일요일",1000,"일반",1,62.8,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","건조 (3%)","맑음",53,"480(+10)",47.2,
2,"연령오픈",50.2,10,38,10,26.1,10,0,0,0,0,0,0,14.5,10,14.5,0,12.7,24.9,36.8,23.5,0,0,"별정A",0,0,0,13680000,5040000,3120000,1200000,960000,4,"½","배다리대어","BAEDARI DAE EO","0041250",95,0,0,0,0,0,0,0,"프랑소와","Francois Morne Herholdt","080590","부산경남","한국",7,"송한우","Song Han Woo",110050,32.6,"R0~0","국6등급",0,20191229,"일요일",1000,"일반",1,62.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","건조 (3%)","맑음",53,"462(+2)",394.5,
2,"연령오픈",49.6,6,37.2,5,25.2,5,0,0,0,0,0,0,13.8,4,13.8,0,13.3,25.7,37.7,23.4,0,0,"별정A",0,0,0,13680000,5040000,3120000,1200000,960000,1,"½","제니스파워","ZENITH POWER","0041054",95,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",8,"김지원","Kim Ji Won",112048,2.4,"R0~0","국6등급",0,20191229,"일요일",1000,"일반",1,62.9,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"임금만","Lim Keum Man","070128","건조 (3%)","맑음",55,"465(-1)",8.1,
2,"연령오픈",49,3,36.4,3,24.7,2,0,0,0,0,0,0,13.6,1,13.6,0,14.2,26.8,38.5,22.8,0,0,"별정A",0,0,0,13680000,5040000,3120000,1200000,960000,7,"1½","배다리선샤인","BAEDARI SUNSHINE","0041224",95,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","한국",9,"송한우","Song Han Woo",110050,2.4,"R0~0","국6등급",0,20191229,"일요일",1000,"일반",1,63.2,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","건조 (3%)","맑음",55,"529(+6)",23.6,
2,"연령오픈",50,9,37.5,8,25.5,7,0,0,0,0,0,0,14,7,14,0,13.3,25.8,37.8,23.5,0,0,"별정A",0,0,0,13680000,5040000,3120000,1200000,960000,5,"½","유캔매직","YOU CAN MAGIC","0040674",95,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",10,"강호남","Kang Ho Nam",119001,15.8,"R0~0","국6등급",0,20191229,"일요일",1000,"일반",1,63.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","건조 (3%)","맑음",53,"445(+1)",238.8,
