"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sexCond","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds"
2,"2세",61.6,1,49.3,3,37.2,2,24.7,2,0,0,0,0,13.8,2,13.8,0,13.8,26.1,38.2,24.6,24.7,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,2,"-","운주히어로","UNJU HERO","0044458",77,0,0,0,0,0,0,0,"김혜선","Kim Hye Sun","080456","부산경남","한국",1,"부수선","Boo Soo Sun",118013,1.2,"R0~0","국6등급",0,20211128,"일요일",1200,"일반",1,75.4,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"강은석","Kang Eun Seok","070223","건조 (3%)","맑음",55,"508(+9)",1.9
2,"2세",62.2,5,49.9,6,37.6,7,25.4,9,0,0,0,0,14.1,8,14.1,0,13.4,25.7,38,24.5,25.4,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,7,"¾","주말보배","JUMAL BOBAE","0043947",77,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",2,"정영광","Jung Young Kwang",104117,4.1,"R0~0","국6등급",0,20211128,"일요일",1200,"일반",1,75.6,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","건조 (3%)","맑음",55,"483(+9)",18.7
2,"2세",61.6,2,49.2,2,37.3,3,24.9,3,0,0,0,0,13.8,3,13.8,0,14,26.4,38.3,24.3,24.9,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,6,"머리","잣나무길","JATNAMUGIL","0044185",77,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",3,"허필도","Heo Pil Do",106075,2.3,"R0~0","국6등급",0,20211128,"일요일",1200,"일반",1,75.6,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","건조 (3%)","맑음",55,"452(+3)",6.3
2,"2세",62.2,4,49.8,4,37.4,4,25.1,4,0,0,0,0,13.9,4,13.9,0,13.6,26,38.4,24.7,25.1,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,4,1,"쌕쌕이","SSAEKSSAEGI","0043842",77,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","한국",4,"송한우","Song Han Woo",110050,2.7,"R0~0","국6등급",0,20211128,"일요일",1200,"일반",1,75.8,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","건조 (3%)","맑음",55,"507(+7)",18.6
2,"2세",62.5,6,50,7,37.8,10,25.5,10,0,0,0,0,14.3,11,14.3,0,13.3,25.8,38,24.5,25.5,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,11,"코","아델스텔라","ADELE STELLA","0044523",77,0,0,0,0,0,0,0,"진겸","Jin Kyum","080551","부산경남","한국",5,"이종훈","Lee Jong Hun",105127,3.7,"R0~0","국6등급",0,20211128,"일요일",1200,"일반",1,75.8,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (3%)","맑음",55,"522(+2)",19.8
2,"2세",61.7,3,49.2,1,37.1,1,24.6,1,0,0,0,0,13.7,1,13.7,0,14.3,26.8,38.9,24.6,24.6,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,1,"1¼","라온더플래시","RAON THE FLASH","0044070",77,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",6,"손천수","Son Chun Soo",106025,1.6,"R0~0","국6등급",0,20211128,"일요일",1200,"일반",1,76,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","건조 (3%)","맑음",53,"480(-2)",4.3
2,"2세",62.9,8,50.6,11,38.2,11,25.8,11,0,0,0,0,14.1,9,14.1,0,13.2,25.5,37.9,24.8,25.8,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,12,"¾","오렌지개라지","ORANGE GARAGE","0044072",77,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",7,"이경희","Lee Gyeong Hui",112286,2.6,"R0~0","국6등급",0,20211128,"일요일",1200,"일반",1,76.1,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","건조 (3%)","맑음",55,"480(-8)",11.3
2,"2세",62.6,7,49.9,5,37.6,6,25.2,7,0,0,0,0,14,6,14,0,13.8,26.5,38.8,24.7,25.2,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,3,2,"최강마린","CHOEGANG MARINE","0043857",77,0,0,0,0,0,0,0,"조인권","Jo In Kwon","080438","부산경남","한국",8,"허용권","Heo Yong Kwon",111167,2.7,"R0~0","국6등급",0,20211128,"일요일",1200,"일반",1,76.4,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"김병학","Kim Byung Hak","070121","건조 (3%)","맑음",55,"503(+7)",16.6
2,"2세",62.9,9,50.1,8,37.6,8,25.1,5,0,0,0,0,14,7,14,0,13.8,26.6,39.1,25,25.1,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,5,"1½","남양천리","NAMYANG CHEOLLI","0044158",77,0,0,0,0,0,0,0,"윤형석","Yoon Hyung Seok","080607","부산경남","한국",9,"홍태수","Hong Tae Soo","065059",13.6,"R0~0","국6등급",0,20211128,"일요일",1200,"일반",1,76.7,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"구영준","Koo Young Jun","070176","건조 (3%)","맑음",51,"461(+20)",70.7
2,"2세",63.1,10,50.2,9,37.8,9,25.4,8,0,0,0,0,14.3,10,14.3,0,14,26.9,39.3,24.8,25.4,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,9,"2½","에이스파트라","ACE PATRA","0044347",77,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",10,"정재훈","Jeong Jae Hun",111072,15.8,"R0~0","국6등급",0,20211128,"일요일",1200,"일반",1,77.1,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","건조 (3%)","맑음",53,"479(+12)",112.6
2,"2세",64.1,11,50.2,10,37.5,5,25.1,6,0,0,0,0,13.9,5,13.9,0,16.1,30,42.7,25.1,25.1,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,8,18,"스페셜투게더","SPECIAL TOGETHER","0044375",77,0,0,0,0,0,0,0,"전진구","Jeon Jin Gu","080580","부산경남","한국",11,"이혜란","Lee Hae Lan",104102,15.1,"R0~0","국6등급",0,20211128,"일요일",1200,"일반",1,80.2,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","건조 (3%)","맑음",55,"513(-7)",190.7
2,"2세",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"별정A",0,0,0,33000000,13200000,8400000,3000000,2400000,10,"-","사전통보","SAJEON TONGBO","0044479",77,0,0,0,0,0,0,0,"김태현","Kim Tae Hyun","080599","부산경남","한국",95,"정태원","Jung Tae Won",105058,0,"R0~0","국6등급",0,20211128,"일요일",1200,"일반",1,0,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","건조 (3%)","맑음",50,"()",0
3,"연령오픈",76.3,1,63.9,6,50.9,7,37.6,7,0,0,0,0,14.8,12,14.8,0,13.4,25.8,38.8,26.3,22.8,0,"별정A",0,0,0,22000000,8800000,5600000,2000000,1600000,4,"-","우승강자","USEUNG GANGJA","0042773",77,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",1,"허도행","Heo Do Haeng",104127,1.7,"R0~0","국6등급",0,20211128,"일요일",1400,"일반",2,89.7,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (3%)","맑음",54,"427(+1)",7.8
3,"연령오픈",77,7,64.3,11,51.3,11,37.9,10,0,0,0,0,14.6,7,14.6,0,13.2,25.9,38.9,26.4,23.3,0,"별정A",0,0,0,22000000,8800000,5600000,2000000,1600000,3,3,"연승글로리","YEONSEUNG GLORY","0042625",77,0,0,0,0,0,0,0,"윤형석","Yoon Hyung Seok","080607","부산경남","한국",2,"성중희","Seoung Jung Hui",114035,12.6,"R0~0","국6등급",0,20211128,"일요일",1400,"일반",2,90.2,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","건조 (3%)","맑음",52,"453(+4)",130.5
3,"연령오픈",76.7,5,63.7,3,50.7,5,37.3,4,0,0,0,0,14.3,2,14.3,0,13.5,26.5,39.5,26.4,23,0,"별정A",0,0,0,22000000,8800000,5600000,2000000,1600000,5,"코","픽처재스퍼","PICTURE JASPER","0043255",77,0,0,0,0,0,0,0,"김태현","Kim Tae Hyun","080599","부산경남","한국",3,"임병효","Lim Byung Hyo",104134,2.1,"R0~0","국6등급",0,20211128,"일요일",1400,"일반",2,90.2,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","건조 (3%)","맑음",51,"462(+4)",11.6
