"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","sexCond"
3,"연령오픈",61.8,3,49.4,5,37,6,25.1,6,0,0,0,0,14.1,8,14.1,0,13.7,26.1,38.5,24.3,25.1,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,7,"-","메이저위너","MAJOR WINNER","0033226",24,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",1,"김진영a","Kim Jin Young A",105040,1.5,"R25~35","국5등급",31,20160327,"일요일",1200,"일반",1,75.5,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","양호 (6%)","맑음",53.5,"471(+4)",5.2,
3,"연령오픈",62,4,49.6,6,37.2,8,25.3,8,0,0,0,0,14.1,7,14.1,0,13.5,25.9,38.3,24.3,25.3,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,5,"½","퀵포스","QUICK FORCE","0033480",24,0,0,0,0,0,0,0,"김용근","Kim Yong Geun","080405","부산경남","한국",2,"배삼성","Bae Sam-Seong",113113,1.7,"R25~35","국5등급",27,20160327,"일요일",1200,"일반",1,75.5,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","양호 (6%)","맑음",51.5,"475(-1)",4.9,
3,"연령오픈",61.7,1,48.7,1,36.2,1,24.5,2,0,0,0,0,13.7,2,13.7,0,14.2,27.2,39.7,24.2,24.5,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,3,2,"블루스톰","BLUE STORM","0033329",24,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",3,"최병부","Choi Byeong Bu",109137,2.5,"R25~35","국5등급",28,20160327,"일요일",1200,"일반",1,75.9,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","양호 (6%)","맑음",54,"466(-4)",7.7,
4,"연령오픈",61.8,2,49.1,3,36.6,3,24.7,3,0,0,0,0,13.8,5,13.8,0,14.2,26.9,39.4,24.4,24.7,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,6,"½","일망무제","ILMANGMUJE","0032137",24,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",4,"김진영","Kim Jin Young",104114,1.6,"R25~35","국5등급",33,20160327,"일요일",1200,"일반",1,76,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"문제복","MUN JE BOK","070140","양호 (6%)","맑음",55.5,"462(-7)",3.8,
4,"연령오픈",62.5,6,49.4,4,36.9,5,25,5,0,0,0,0,13.8,4,13.8,0,14.4,27.5,40,24.4,25,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,4,5,"대보름달","DAEBOREUMDAL","0032122",24,0,0,0,0,0,0,0,"오카베","OKABE Makoto","080556","부산경남","한국",5,"서귀포시축협","Seogwipo Chukhyup",105081,3.4,"R25~35","국5등급",29,20160327,"일요일",1200,"일반",1,76.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김창옥","Kim Chang Ok","070124","양호 (6%)","맑음",53.5,"486(+2)",18.7,
3,"연령오픈",62.5,7,49.7,7,37.1,7,25.1,7,0,0,0,0,13.8,6,13.8,0,14.6,27.4,40,24.6,25.1,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,9,"1¼","오픈챔피언","OPEN CHAMPION","0033984",24,0,0,0,0,0,0,0,"이쿠야스","IKUYASU KURAKANE","080426","부산경남","한국",6,"이본희","Lee Bon Hee",106047,4.7,"R25~35","국5등급",27,20160327,"일요일",1200,"일반",1,77.1,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"방동석","Bang Dong Suk","070142","양호 (6%)","맑음",53.5,"491(-3)",21.5,
4,"연령오픈",62.2,5,48.8,2,36.3,2,24.4,1,0,0,0,0,13.6,1,13.6,0,15,28.4,40.9,24.4,24.4,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,10,"½","비호질주","BIHO JILJU","0031534",24,0,0,0,0,0,0,0,"노조무","NOZOMU TOMIZAWA","080427","부산경남","한국",7,"이동훈","Lee Dong Hun",104112,9.1,"R25~35","국5등급",25,20160327,"일요일",1200,"일반",1,77.2,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","양호 (6%)","맑음",51.5,"449(+7)",77.8,
4,"연령오픈",63,8,50.1,9,37.9,9,25.9,9,0,0,0,0,14.5,9,14.5,0,14.3,27.2,39.4,24.2,25.9,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,1,"½","메가하트","MEGA HEART","0031851",24,0,0,0,0,0,0,0,"조희원","Jo Hee Won","080531","부산경남","한국",8,"김지현","Kim Ji Hyun",114030,9.5,"R25~35","국5등급",31,20160327,"일요일",1200,"일반",1,77.3,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"유병복","Yoo Byung Bok","070109","양호 (6%)","맑음",53.5,"492(-25)",56,
4,"연령오픈",63.5,9,51,10,38.5,10,26.5,10,0,0,0,0,14.9,10,14.9,0,13.8,26.3,38.8,24.5,26.5,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,2,"½","우승천지","USEUNG CHEONJI","0032228",24,0,0,0,0,0,0,0,"김남성","KIM NAM SUNG","080400","부산경남","한국",9,"나종용","Na Jong Yong",110051,18.6,"R25~35","국5등급",25,20160327,"일요일",1200,"일반",1,77.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","양호 (6%)","맑음",52,"448(-8)",86,
3,"연령오픈",63.9,10,49.8,8,36.8,4,24.7,4,0,0,0,0,13.7,3,13.7,0,15.6,29.7,42.7,25.1,24.7,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,8,12,"에이스파워","ACE POWER","0033977",24,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",10,"이종훈","Lee Jong Hun",105127,1.4,"R25~35","국5등급",29,20160327,"일요일",1200,"일반",1,79.5,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","양호 (6%)","맑음",54.5,"508(+4)",3.2,
4,"연령오픈",77.1,5,64.8,9,51.8,10,38.7,9,0,0,0,0,14.7,10,14.7,0,12.8,25.1,38.1,26.1,24,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,13,"-","우승최고","USEUNG CHOEGO","0032162",24,0,0,0,0,0,0,0,"오카베","OKABE Makoto","080556","부산경남","한국",1,"나종용","Na Jong Yong",110051,5.7,"R1~31","국5등급",25,20160327,"일요일",1400,"일반",2,89.9,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","양호 (6%)","맑음",54.5,"431(+3)",36.6,
4,"연령오픈",76.8,4,64.4,5,51.6,7,38.3,7,0,0,0,0,14.3,6,14.3,0,13.2,25.6,38.4,26.1,24,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,11,"½","포스타","FOUR STAR","0031502",24,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",2,"신우철","Shin Woo Cheol",110056,2.4,"R1~31","국5등급",28,20160327,"일요일",1400,"일반",2,90,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"한상복","HAN SANG BOK","070118","양호 (6%)","맑음",56,"504(+4)",11.8,
3,"연령오픈",75.9,1,63.3,2,51,3,37.7,2,0,0,0,0,14,2,14,0,14.2,26.8,39.1,25.6,23.7,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,14,"½","담양장군","DAMNYANG JANGGUN","0033994",24,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",3,"최원호","Choi Won Ho",104095,1.3,"R1~31","국5등급",29,20160327,"일요일",1400,"일반",2,90.1,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","양호 (6%)","맑음",55.5,"528()",1.9,
3,"연령오픈",77.1,7,64.5,7,51.4,5,38.1,5,0,0,0,0,14.3,5,14.3,0,13.3,25.9,39,26.4,23.8,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,4,"1½","위시미럭","WISH ME LUCK","0033779",24,0,0,0,0,0,0,0,"이희천","Lee Hee Cheon","080395","부산경남","한국",4,"민우식","Min Uh Sik",104076,4.3,"R1~31","국5등급",28,20160327,"일요일",1400,"일반",2,90.4,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","양호 (6%)","맑음",55,"449(-7)",27.1,
3,"연령오픈",76.6,3,63.8,3,51,2,37.8,3,0,0,0,0,14.2,3,14.2,0,13.8,26.6,39.4,26,23.6,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,2,"목","럭키한마","LUCKY HANMA","0033887",24,0,0,0,0,0,0,0,"양영남","YANG YOUNG NAM","080384","부산경남","한국",5,"손병철","Son Boing Choul",110058,13.4,"R1~31","국5등급",28,20160327,"일요일",1400,"일반",2,90.4,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","양호 (6%)","맑음",55,"471(-12)",50.8,
3,"연령오픈",76,2,63.3,1,50.9,1,37.6,1,0,0,0,0,13.9,1,13.9,0,14.6,27.3,39.7,25.7,23.7,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,12,"1¼","봉황의꿈","BONGHWANGUI KKUM","0034368",24,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",6,"김종석","Kim Jong Seok",106061,4.1,"R1~31","국5등급",28,20160327,"일요일",1400,"일반",2,90.6,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김병학","Kim Byung Hak","070121","양호 (6%)","맑음",55,"453(-12)",8.4,
5,"연령오픈",77.1,6,64.3,4,51.3,4,38.1,4,0,0,0,0,14.3,4,14.3,0,13.8,26.6,39.6,26.2,23.8,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,3,"1¾","가락공원","GARAK GONGWON","0029981",24,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",7,"인택주택건설","Intek Housing",105082,3.5,"R1~31","국5등급",27,20160327,"일요일",1400,"일반",2,90.9,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","양호 (6%)","맑음",55.5,"460(-2)",17.2,
4,"연령오픈",77.2,8,64.5,6,51.5,6,38.3,6,0,0,0,0,14.6,8,14.6,0,13.7,26.4,39.4,26.2,23.7,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,5,"목","난다도리","NANDA DORI","0032646",24,0,0,0,0,0,0,0,"김용근","Kim Yong Geun","080405","부산경남","한국",8,"홍태수","Hong Tae Soo","065059",2.6,"R1~31","국5등급",28,20160327,"일요일",1400,"일반",2,90.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김남중","KIM NAM JUNG","070120","양호 (6%)","맑음",54,"467(-12)",11,
4,"연령오픈",77.5,9,64.6,8,51.7,8,38.5,8,0,0,0,0,14.7,9,14.7,0,13.5,26.4,39.3,26.1,23.8,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,9,"목","알파성","ALPHASEONG","0031796",24,0,0,0,0,0,0,0,"노조무","NOZOMU TOMIZAWA","080427","부산경남","한국",9,"김원식","Kim Won Sik",105012,17.9,"R1~31","국5등급",24,20160327,"일요일",1400,"일반",2,91,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"방동석","Bang Dong Suk","070142","양호 (6%)","맑음",54,"481(-8)",150.9,
4,"연령오픈",77.7,10,65,12,52.2,13,39.1,13,0,0,0,0,15.5,14,15.5,0,13.5,26.2,39,25.9,23.6,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,7,"1¼","피스베리","PEACE BERY","0031765",24,0,0,0,0,0,0,0,"설동복","SEOL DONG BOK","080420","부산경남","한국",10,"현동부","Hyun Dong Bu",106278,6.7,"R1~31","국5등급",28,20160327,"일요일",1400,"일반",2,91.2,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","양호 (6%)","맑음",56,"448(-4)",37.4,
4,"연령오픈",78.4,14,65.7,14,52.8,14,39.5,14,0,0,0,0,15.5,13,15.5,0,13.3,26,38.9,26.2,24,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,6,3,"대한의명성","DAEHANUIMYEONGSUNG","0032008",24,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",11,"변완수","Byun Wan Soo",111225,2.2,"R1~31","국5등급",27,20160327,"일요일",1400,"일반",2,91.7,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","양호 (6%)","맑음",52.5,"514(+3)",6.5,
