"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","sexCond"
3,"연령오픈",49.6,5,36.4,5,25.8,7,0,0,0,0,0,0,14,4,14,0,12.9,26.1,36.7,22.4,0,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,7,"-","아델스마트","ADELE SMART","0043049",7,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",1,"이종훈","Lee Jong Hun",105127,1.7,"R0~0","국6등급",0,20210227,"토요일",1000,"일반",1,62.5,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","양호 (6%)","맑음",56.5,"494(+13)",17.9,
3,"연령오픈",49.3,2,36,4,25.4,4,0,0,0,0,0,0,13.8,3,13.8,0,13.4,26.7,37.3,22.2,0,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,4,1,"무적불패","MUJEOK BULPAE","0042466",7,0,0,0,0,0,0,0,"다실바","Francisco Da Silva","080568","부산경남","한국",2,"이임보","Lee Im Bo",105101,1.5,"R0~0","국6등급",0,20210227,"토요일",1000,"일반",1,62.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","양호 (6%)","맑음",56.5,"510()",4.5,
3,"연령오픈",49.8,6,36.5,6,25.7,5,0,0,0,0,0,0,14,5,14,0,13.1,26.4,37.2,22.5,0,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,8,"1¼","픽처재스퍼","PICTURE JASPER","0043255",7,0,0,0,0,0,0,0,"조인권","Jo In Kwon","080438","부산경남","한국",3,"임두순","Lim Doo Soon",112013,4.4,"R0~0","국6등급",0,20210227,"토요일",1000,"일반",1,62.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","양호 (6%)","맑음",54.5,"453(-4)",22.4,
3,"연령오픈",50.2,7,37,8,26.5,10,0,0,0,0,0,0,14.5,10,14.5,0,12.7,25.9,36.4,22.5,0,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,2,"머리","올드천하","OLD CHEONHA","0043216",7,0,0,0,0,0,0,0,"페로비치","Djordje Perovic","080542","부산경남","한국",4,"김지원","Kim Ji Won",112048,2,"R0~0","국6등급",0,20210227,"토요일",1000,"일반",1,62.9,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","양호 (6%)","맑음",56.5,"501(-11)",4.1,
3,"연령오픈",49.4,3,35.7,3,24.8,2,0,0,0,0,0,0,13.6,2,13.6,0,13.6,27.3,38.2,22.1,0,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,12,"¾","어메이징풋","AMAZING FOOT","0042342",7,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",5,"고희종","Ko Hee Chong",104133,1.3,"R0~0","국6등급",0,20210227,"토요일",1000,"일반",1,63,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","양호 (6%)","맑음",56.5,"471(+1)",6.9,
3,"연령오픈",49.5,4,35.7,2,25.4,3,0,0,0,0,0,0,14.1,8,14.1,0,13.7,27.5,37.8,21.6,0,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,6,"¾","케이축제","K CHUKJE","0042838",7,0,0,0,0,0,0,0,"김태현","Kim Tae Hyun","080599","부산경남","한국",6,"이성님","Lee Sung Nim",104121,109.5,"R0~0","국6등급",0,20210227,"토요일",1000,"일반",1,63.2,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"강병은","KANG BYUNG EUN","070135","양호 (6%)","맑음",52.5,"454(-1)",190.9,
3,"연령오픈",49.1,1,35.5,1,24.8,1,0,0,0,0,0,0,13.5,1,13.5,0,14.1,27.7,38.4,22,0,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,1,"목","윈드하푼","WIND HARPOON","0042463",7,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",7,"하늬바람","Ha Nui Ba Ram",117054,1.5,"R0~0","국6등급",0,20210227,"토요일",1000,"일반",1,63.2,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강은석","Kang Eun Seok","070223","양호 (6%)","맑음",54.5,"486(-14)",2.1,
3,"연령오픈",50.5,8,36.8,7,25.9,8,0,0,0,0,0,0,14.1,9,14.1,0,13.5,27.2,38.1,22.7,0,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,9,5,"글로벌여왕","GLOBAL YEOWANG","0042108",7,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",8,"이유완","Lee Yu Wan",104109,87.3,"R0~0","국6등급",0,20210227,"토요일",1000,"일반",1,64,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","양호 (6%)","맑음",54.5,"447(-21)",244.1,
4,"연령오픈",50.9,9,37.5,10,26.1,9,0,0,0,0,0,0,14,6,14,0,13.3,26.7,38.1,23.5,0,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,11,1,"와일드비전","WILD VISION","0041311",7,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",9,"정영식","Jeong Young Sik",104154,16.1,"R0~0","국6등급",0,20210227,"토요일",1000,"일반",1,64.2,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","양호 (6%)","맑음",55,"418(-6)",144.3,
3,"연령오픈",51.5,11,37.6,11,26.8,12,0,0,0,0,0,0,14.8,12,14.8,0,13.1,27,37.8,22.8,0,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,3,"2½","연승글로리","YEONSEUNG GLORY","0042625",7,0,0,0,0,0,0,0,"김도현","Kim Do Hyun","080381","부산경남","한국",10,"성중희","Seoung Jung Hui",114035,26.4,"R0~0","국6등급",0,20210227,"토요일",1000,"일반",1,64.6,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","양호 (6%)","맑음",56.5,"438(-5)",131.5,
3,"연령오픈",51.4,10,37.8,12,26.7,11,0,0,0,0,0,0,14.6,11,14.6,0,13.5,27.1,38.2,23.2,0,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,5,"1½","챌린저레전드","CHALLENGER LEGEND","0042949",7,0,0,0,0,0,0,0,"김태경","Kim Tae Kyung","080296","부산경남","한국",11,"이광림","Lee Kwang Lim","065102",42.5,"R0~0","국6등급",0,20210227,"토요일",1000,"일반",1,64.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강은석","Kang Eun Seok","070223","양호 (6%)","맑음",54.5,"427(-8)",198.3,
3,"연령오픈",51.8,12,37.1,9,25.7,6,0,0,0,0,0,0,14,7,14,0,17.8,32.5,43.9,23.1,0,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,10,27,"루나퀸","LUNA QUEEN","0042754",7,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","한국",12,"손병현","Son Byeong Hyeon",112005,5.2,"R0~0","국6등급",0,20210227,"토요일",1000,"일반",1,69.6,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","양호 (6%)","맑음",54.5,"483(+3)",48.4,
3,"연령오픈",62.7,2,49.9,2,38.8,2,26.2,2,0,0,0,0,14.2,2,14.2,0,13,25.8,36.9,23.7,26.2,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,6,"-","사가르마타","SAGARMATHA","0043158",7,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",1,"유영준","Yoo Young Jun",114017,1.3,"R0~0","국6등급",0,20210227,"토요일",1200,"일반",2,75.7,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","양호 (6%)","맑음",54.5,"468(-1)",1.3,"암"
3,"연령오픈",62.7,1,49.7,1,38.7,1,26.1,1,0,0,0,0,14,1,14,0,13.1,26.1,37.1,23.6,26.1,0,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,14,"¾","마스터퀸","MASTER QUEEN","0043172",7,0,0,0,0,0,0,0,"조인권","Jo In Kwon","080438","부산경남","한국",2,"송승규","Song Seung Gyu",112274,5.9,"R0~0","국6등급",0,20210227,"토요일",1200,"일반",2,75.8,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김병학","Kim Byung Hak","070121","양호 (6%)","맑음",54.5,"465(+4)",85.6,"암"
