"age","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","rating","rcDate","rcDay","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","weather","wgBudam","wgHr","winOdds","ageCond","budam","prizeCond","rank","rcDist","rcName","track","sexCond"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"-","스피드메이드","SPEED MADE","0032916",0,0,0,0,0,0,0,0,"김용근","Kim Yong Geun","080405","부산경남","미국",99,"우만식","Uh Man Sik",104087,0,0,20140420,"일요일",1,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","-",54,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"-","만인지력","MANINJIRYEOK","0030608",0,0,0,0,0,0,0,0,"김현중","Kim Hyun Joong","080501","부산경남","한국",99,"박득수","Park Deuk Soo",112009,0,0,20140420,"일요일",2,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"이상영","Lee Sang Young","070141","-",51,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-","파워볼트","POWER BOLT","0030625",0,0,0,0,0,0,0,0,"김영민","KIM YOUNG MIN","080404","부산경남","한국",99,"이시환","Lee Si Hwan",104069,0,0,20140420,"일요일",2,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"하무선","Ha Mu Seon","070143","-",52.5,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"-","태권동자","TAEGWON DONGJA","0030646",0,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",99,"김용구","Kim Yong Goo",106059,0,0,20140420,"일요일",2,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","-",55.5,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"-","최고야","CHOEGOYA","0029499",0,0,0,0,0,0,0,0,"박금만","PARK GEUM MAN","080408","부산경남","한국",99,"나경백","Na Gyeong-Baek",113114,0,0,20140420,"일요일",2,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"임한","LIM HAN","070151","-",53.5,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"-","파로스등대","PHAROS DEUNGDAE","0029641",0,0,0,0,0,0,0,0,"김용근","Kim Yong Geun","080405","부산경남","한국",99,"강훈표","Kang Hoon Pyo","065007",0,0,20140420,"일요일",2,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","-",53,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"-","건파이터","GUN FIGHTER","0030439",0,0,0,0,0,0,0,0,"다나카","TANAKA MASAKAZU","080516","부산경남","한국",99,"이성님","Lee Sung Nim",104121,0,0,20140420,"일요일",2,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"강병은","KANG BYUNG EUN","070135","-",54,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"-","강산제일","GANGSAN JEIL","0030127",0,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",99,"양호규","Yang Ho Kyu","065081",0,0,20140420,"일요일",2,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","-",53.5,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"-","조이너캡틴","JOINER CAPTAIN","0030104",0,0,0,0,0,0,0,0,"홀랜드","Darryll Paul Holland","080508","부산경남","한국",99,"나종용","Na Jong Yong",110051,0,0,20140420,"일요일",2,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김남중","KIM NAM JUNG","070120","-",54.5,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"-","머스트윈","MUST WIN","0030091",0,0,0,0,0,0,0,0,"김남성","KIM NAM SUNG","080400","부산경남","한국",99,"성태진","Sung Tae Jin","065145",0,0,20140420,"일요일",2,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"유충열","YU CHUNG YEOL","070139","-",55.5,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"-","메이저스타","MAJOR STAR","0029812",0,0,0,0,0,0,0,0,"후지이","KANICHIRO FUJII","080498","부산경남","한국",99,"김진영a","Kim Jin Young A",105040,0,0,20140420,"일요일",2,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"민장기","Min Jang Gi","070136","-",54.5,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"-","코델리아","CORDELIA","0028925",0,0,0,0,0,0,0,0,"김동영","Kim Dong Young","080401","부산경남","한국",99,"홍태수","Hong Tae Soo","065059",0,0,20140420,"일요일",2,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"유병복","Yoo Byung Bok","070109","-",55.5,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"-","플라잉스파크","FLYING SPARK","0027911",0,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",99,"이계옥","Lee Gye Ok",104130,0,0,20140420,"일요일",2,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","-",53.5,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"-","라이징플러스","RISING PLUS","0030894",0,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","미국",99,"김경도","Kim Gyeong Do",112300,0,0,20140420,"일요일",3,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","-",55,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"-","백두산성","BAEKDU SANSEONG","0031098",0,0,0,0,0,0,0,0,"김태준","KIM TAE JUN","080387","부산경남","미국",99,"김용부","Kim Yong Bu",105074,0,0,20140420,"일요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","-",53.5,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-","알파아메리칸","ALPHA AMERICAN","0031104",0,0,0,0,0,0,0,0,"홀랜드","Darryll Paul Holland","080508","부산경남","미국",99,"이성영","Lee Sung Young",106079,0,0,20140420,"일요일",3,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","-",55,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"-","남정북벌","NAMJEONG BUKBEOL","0031208",0,0,0,0,0,0,0,0,"다나카","TANAKA MASAKAZU","080516","부산경남","뉴질랜드",99,"하만철","Ha Man Chul",106060,0,0,20140420,"일요일",3,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"하무선","Ha Mu Seon","070143","-",55,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"-","미즈마고","MS. MARGAUX","0032688",0,0,0,0,0,0,0,0,"이희천","Lee Hee Cheon","080395","부산경남","미국",99,"이성기","Lee Sung Gi",104145,0,0,20140420,"일요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","-",53.5,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"-","배다리폭풍","BAEDARI POKPUNG","0032696",0,0,0,0,0,0,0,0,"후지이","KANICHIRO FUJII","080498","부산경남","미국",99,"송한우","Song Han Woo",110050,0,0,20140420,"일요일",3,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","-",55.5,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"-","도원결의","DOWON GYEOLUI","0032900",0,0,0,0,0,0,0,0,"김용근","Kim Yong Geun","080405","부산경남","미국",99,"대륭","Daeryung",106115,0,0,20140420,"일요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","-",52.5,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"-","우승레이더","USEUNG RADAR","0030893",0,0,0,0,0,0,0,0,"조창욱","Jo Chang Wook","080411","부산경남","미국",99,"송달섭","Song Dal Sup",105006,0,0,20140420,"일요일",3,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"민장기","Min Jang Gi","070136","-",57.5,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"-","알파플러스","ALPHA PLUS","0028787",0,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",99,"이성영","Lee Sung Young",106079,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","-",56.5,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-","퀸파슬리","QUEEN FASLI","0030662",0,0,0,0,0,0,0,0,"김동영","Kim Dong Young","080401","부산경남","한국",99,"지광배","Ji Gwang Bae",111071,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"윤영훈","Youn Young Hun","070133","-",53,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"-","클린강자","CLEAN GANGJA","0030446",0,0,0,0,0,0,0,0,"박금만","PARK GEUM MAN","080408","부산경남","한국",99,"홍성필","Hong Seong Pil",112302,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","-",54,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"-","원일시대","WONIL SIDAE","0030206",0,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",99,"김종업","Kim Jong Eop",112008,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"오문식","OH MOON SIK","070112","-",54,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"-","상승장군","SANGSEUNG JANGGUN","0030106",0,0,0,0,0,0,0,0,"김용근","Kim Yong Geun","080405","부산경남","한국",99,"장석노","Jang Seok No",110055,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김남중","KIM NAM JUNG","070120","-",55.5,"0()",0,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"-","역전명장","YEOKJEONMYEONGJANG","0026436",0,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",99,"이호영","Lee Ho Young",105132,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"민장기","Min Jang Gi","070136","-",55,"0()",0,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"-","칠옥타브","CHIL OCTAVE","0027129",0,0,0,0,0,0,0,0,"문중원","MUN JUNG WON","080397","부산경남","한국",99,"이혜선","Lee Hye Seon",111081,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"유충열","YU CHUNG YEOL","070139","-",53,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"-","메가볼트","MEGA BOLT","0027771",0,0,0,0,0,0,0,0,"김현중","Kim Hyun Joong","080501","부산경남","한국",99,"이시환","Lee Si Hwan",104069,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"강병은","KANG BYUNG EUN","070135","-",54.5,"0()",0,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"-","해란강자","HAERANGANGJA","0030364",0,0,0,0,0,0,0,0,"이희천","Lee Hee Cheon","080395","부산경남","한국",99,"박은주","Park Eun Joo",106249,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","-",56,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"-","언제나기쁨","EONJENA GIPPEUM","0028589",0,0,0,0,0,0,0,0,"구영준","KOO YOUNG JUN","080389","부산경남","한국",99,"김무현","Kim Moo Hyun",106043,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","-",55,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"-","우승미소","USEUNG MISO","0028507",0,0,0,0,0,0,0,0,"양영남","YANG YOUNG NAM","080384","부산경남","한국",99,"이동훈","Lee Dong Hun",104112,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","-",53,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"-","찰나의기적","CHALLAUI GIJEOK","0028469",0,0,0,0,0,0,0,0,"다나카","TANAKA MASAKAZU","080516","부산경남","한국",99,"김원구","Kim Won Ku",104070,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","-",56,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"-","라온돌체","RAON DOLCE","0028323",0,0,0,0,0,0,0,0,"홀랜드","Darryll Paul Holland","080508","부산경남","한국",99,"손천수","Son Chun Soo",106025,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","-",57.5,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"-","랜드엔젤","LAND ANGEL","0028056",0,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",99,"한정협","Han Jung Hyup",104098,0,0,20140420,"일요일",4,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","-",53,"0()",0,,,,,,,,
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"-","오백선","OBAEKSEON","0025183",0,0,0,0,0,0,0,0,"문중원","MUN JUNG WON","080397","부산경남","한국",99,"김갑수","Kim Gab Soo",104146,0,0,20140420,"일요일",5,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"한상복","HAN SANG BOK","070118","-",51,"0()",0,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"-","더비프로포즈","DERBY PROPOSE","0026089",0,0,0,0,0,0,0,0,"조창욱","Jo Chang Wook","080411","부산경남","한국",99,"김영옥","Kim Young Ok",105068,0,0,20140420,"일요일",5,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","-",51.5,"0()",0,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"-","선더스카이","THUNDER SKY","0026736",0,0,0,0,0,0,0,0,"설동복","SEOL DONG BOK","080420","부산경남","한국",99,"미타31","Mita 31",112276,0,0,20140420,"일요일",5,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"한상복","HAN SANG BOK","070118","-",52,"0()",0,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"-","천하특급","CHEONHA TEUKGEUP","0027082",0,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",99,"이동좌","Lee Dong Joa",106080,0,0,20140420,"일요일",5,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","-",51,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"-","모닝시대","MORNING SIDAE","0027573",0,0,0,0,0,0,0,0,"오영일","OH YOUNG IL","080390","부산경남","한국",99,"김중길","Kim Jung Gil",105057,0,0,20140420,"일요일",5,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"오문식","OH MOON SIK","070112","-",51,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-","법천왕","BEOBCHEONWANG","0028302",0,0,0,0,0,0,0,0,"김동영","Kim Dong Young","080401","부산경남","한국",99,"곽영숙","Kwak Yeong Sook",112303,0,0,20140420,"일요일",5,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"이상영","Lee Sang Young","070141","-",56.5,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"-","새천년대로","SAECHEONNYEONDAERO","0028429",0,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",99,"정광화","Jung Kwang Hwa",104074,0,0,20140420,"일요일",5,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"오문식","OH MOON SIK","070112","-",56.5,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"-","간다이","GANDAI","0028633",0,0,0,0,0,0,0,0,"김용근","Kim Yong Geun","080405","부산경남","한국",99,"김봉겸","Kim Bong Gyum",104148,0,0,20140420,"일요일",5,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김남중","KIM NAM JUNG","070120","-",53,"0()",0,,,,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"-","기회만점","GIHOE MANJEOM","0028717",0,0,0,0,0,0,0,0,"양영남","YANG YOUNG NAM","080384","부산경남","한국",99,"유연욱","Yoo Yeon Wook",112294,0,0,20140420,"일요일",5,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","-",54,"0()",0,,,,,,,,
