"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","sexCond"
3,"연령오픈",48.5,1,36.4,1,24.6,2,0,0,0,0,0,0,13.5,2,13.5,0,13.4,25.5,37.3,22.9,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,11,"-","희망여전사","HEUIMANG YEOJEONSA","0039675",24,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",1,"이동훈","Lee Dong Hun",104112,1.8,"R1~35","국5등급",30,20190331,"일요일",1000,"일반",1,61.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","건조 (3%)","맑음",53,"510(+2)",4.8,
3,"연령오픈",48.8,2,36.5,2,24.5,1,0,0,0,0,0,0,13.5,1,13.5,0,13.2,25.5,37.5,23,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,9,"½","브라운파이","BROWN PIE","0039176",24,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","한국",2,"조영철","Cho Young Chul",115007,2.1,"R1~35","국5등급",30,20190331,"일요일",1000,"일반",1,62,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"구영준","Koo Young Jun","070176","건조 (3%)","맑음",53,"480(+9)",7.1,
3,"연령오픈",48.9,3,36.8,3,24.8,3,0,0,0,0,0,0,13.7,3,13.7,0,13.4,25.5,37.5,23.1,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,1,"1¾","라온아레스","RAON ARES","0039157",24,0,0,0,0,0,0,0,"조인권","Jo In Kwon","080438","부산경남","한국",3,"손천수","Son Chun Soo",106025,1.3,"R1~35","국5등급",31,20190331,"일요일",1000,"일반",1,62.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","건조 (3%)","맑음",53.5,"485(-4)",2,
5,"연령오픈",50.1,7,37.8,10,25.6,8,0,0,0,0,0,0,13.9,6,13.9,0,12.7,25,37.2,23.9,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,8,3,"호프풀사이먼","HOPEFUL SIMON","0035918",24,0,0,0,0,0,0,0,"최은경","Choi Eun Gyeong","080566","부산경남","한국",4,"임두순","Lim Doo Soon",112013,2.8,"R1~35","국5등급",27,20190331,"일요일",1000,"일반",1,62.8,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","건조 (3%)","맑음",53.5,"513(-5)",15.1,
3,"연령오픈",49.5,4,37.3,4,25.1,4,0,0,0,0,0,0,13.8,5,13.8,0,13.5,25.7,37.9,23.5,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,12,1,"배짱","BAEJJANG","0039720",24,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",5,"안규생","An Gyu Saeng",109149,2.9,"R1~35","국5등급",28,20190331,"일요일",1000,"일반",1,63,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","건조 (3%)","맑음",53.5,"484(+7)",8.6,
4,"연령오픈",50.1,8,37.9,11,25.8,11,0,0,0,0,0,0,14.5,11,14.5,0,13,25.2,37.3,23.4,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,7,"¾","마하레인저","MACH RANGER","0037805",24,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",6,"문상후","Moon Sang Foo",201269,2.7,"R1~35","국5등급",28,20190331,"일요일",1000,"일반",1,63.1,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","건조 (3%)","맑음",54,"447(-2)",14.5,
5,"연령오픈",50.6,12,38.6,12,26.6,12,0,0,0,0,0,0,15,12,15,0,12.5,24.5,36.5,23.6,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,3,"목","도도한","DODOHAN","0036426",24,0,0,0,0,0,0,0,"문중원","MUN JUNG WON","080397","부산경남","미국",7,"김흥보","Kim Heung Bo",104118,15.7,"R1~35","국5등급",24,20190331,"일요일",1000,"일반",1,63.1,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","건조 (3%)","맑음",52,"477(+12)",93.4,
4,"연령오픈",49.9,6,37.5,6,25.6,7,0,0,0,0,0,0,14.1,8,14.1,0,13.4,25.8,37.7,23.4,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,4,1,"스위트파크","SWEET PARK","0037158",24,0,0,0,0,0,0,0,"리차드","Richard William Oliver","080592","부산경남","한국",8,"이시돌협회","Isidore Farm",103012,10.9,"R1~35","국5등급",25,20190331,"일요일",1000,"일반",1,63.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","건조 (3%)","맑음",52,"445(+2)",57,
6,"연령오픈",49.8,5,37.4,5,25.3,6,0,0,0,0,0,0,13.9,7,13.9,0,13.6,26,38.1,23.5,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,10,"¾","메인비카","MAIN VICAR","0033648",24,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","한국",9,"손병현","Son Byeong Hyeon",112005,4.1,"R1~35","국5등급",34,20190331,"일요일",1000,"일반",1,63.4,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김병학","Kim Byung Hak","070121","건조 (3%)","맑음",52.5,"504(+7)",28.4,
4,"연령오픈",50.4,11,37.8,8,25.8,9,0,0,0,0,0,0,14.4,9,14.4,0,13.5,26.1,38.1,23.4,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,2,3,"사이먼매직","SIMON MAGIC","0037904",24,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",10,"이원재","Lee Won Jae",105063,4.4,"R1~35","국5등급",32,20190331,"일요일",1000,"일반",1,63.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","건조 (3%)","맑음",54.5,"426(-2)",25.3,
4,"연령오픈",50.2,9,37.5,7,25.2,5,0,0,0,0,0,0,13.8,4,13.8,0,13.8,26.5,38.8,23.7,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,5,"½","새로운보물","SAEROUN BOMUL","0036984",24,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",11,"김병우","Kim Byeong Woo",112050,13.1,"R1~35","국5등급",21,20190331,"일요일",1000,"일반",1,64,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","건조 (3%)","맑음",52,"451(+4)",87.1,
4,"연령오픈",50.3,10,37.8,9,25.8,10,0,0,0,0,0,0,14.5,10,14.5,0,13.8,26.3,38.3,23.3,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,6,"½","천지킹즈","CHEONJI KINGS","0037279",24,0,0,0,0,0,0,0,"권석원","Kwon Suk Won","080511","부산경남","한국",12,"안숙영","An Sook Young",106038,6.1,"R1~35","국5등급",26,20190331,"일요일",1000,"일반",1,64.1,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"임금만","Lim Keum Man","070128","건조 (3%)","맑음",53,"499(-3)",43.6,
3,"3세",48.6,1,36.7,1,24.9,1,0,0,0,0,0,0,13.8,1,13.8,0,12.7,24.6,36.4,22.9,0,0,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,4,"-","장산바비","JANGSAN BOBBY","0041657",24,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","미국",1,"삼정","Sam Jeong",112279,1.1,"R1~50","혼4등급",41,20190331,"일요일",1000,"일반",2,61.3,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"강은석","Kang Eun Seok","070223","건조 (3%)","맑음",55,"484(+3)",2.2,
3,"3세",49.3,3,37.2,4,25.4,4,0,0,0,0,0,0,14.2,5,14.2,0,12.8,24.9,36.7,23,0,0,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,5,4,"뷰티풀마린","BEAUTIFUL MARINE","0038913",24,0,0,0,0,0,0,0,"조성곤","JO SUNG GON","080410","부산경남","한국",2,"이경희","Lee Gyeong Hui",112286,1.5,"R1~50","혼4등급",29,20190331,"일요일",1000,"일반",2,62.1,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김보경","KIM BO KYUNG","070195","건조 (3%)","맑음",52,"473(+3)",4.3,
3,"3세",49.1,2,36.9,2,25.1,3,0,0,0,0,0,0,14,3,14,0,13.4,25.6,37.4,22.9,0,0,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,9,"2½","에코나일","ECHO NILE","0041787",24,0,0,0,0,0,0,0,"조인권","Jo In Kwon","080438","부산경남","미국",3,"이원태","Lee Won Tae",105125,3.7,"R1~50","혼4등급",37,20190331,"일요일",1000,"일반",2,62.5,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (3%)","맑음",52,"566(-3)",20.5,
3,"3세",50.2,7,38.2,7,25.8,6,0,0,0,0,0,0,14.1,4,14.1,0,12.6,24.6,37,24.1,0,0,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,2,"1½","느닷","NEU DAT","0041767",24,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","미국",4,"민병욱","Min Byeong Wook",110064,2.2,"R1~50","혼4등급",40,20190331,"일요일",1000,"일반",2,62.8,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","건조 (3%)","맑음",52,"472(+2)",7.5,
3,"3세",50.1,5,37.8,6,25.8,7,0,0,0,0,0,0,14.4,7,14.4,0,13.1,25.4,37.4,23.4,0,0,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,8,"2½","탑삭스","TAP SOCKS","0041736",24,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","미국",5,"김창식","Kim Chang Sik","010352",1.3,"R1~50","혼4등급",40,20190331,"일요일",1000,"일반",2,63.2,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","건조 (3%)","맑음",55,"479(-1)",3.9,
3,"3세",49.6,4,37,3,25.1,2,0,0,0,0,0,0,14,2,14,0,13.8,26.4,38.3,23,0,0,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,3,1,"코리아프린스","KOREA PRINCE","0041716",24,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","미국",6,"양정두","Yang Jeong Du",105133,2.9,"R1~50","혼4등급",40,20190331,"일요일",1000,"일반",2,63.4,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","건조 (3%)","맑음",55,"478(-5)",14.8,
3,"3세",50.9,8,39.2,9,27,9,0,0,0,0,0,0,15.1,9,15.1,0,12.8,24.5,36.7,24.1,0,0,"별정B",0,0,0,42750000,15750000,9750000,3750000,3000000,7,"1¾","그레이트갓","GREAT GOD","0041715",24,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","미국",7,"양정두","Yang Jeong Du",105133,9,"R1~50","혼4등급",38,20190331,"일요일",1000,"일반",2,63.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","건조 (3%)","맑음",54,"470(-7)",59.5,
