"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sexCond","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds"
3,"3세",62.6,3,50.3,7,38.1,7,25.8,8,0,0,0,0,14.5,9,14.5,0,13,25.3,37.5,24.5,25.8,0,"별정A",0,0,0,22000000,8800000,5600000,2000000,1600000,10,"-","투투아치걸","TWOTWO ARCH GIRL","0044036",31,0,0,0,0,0,0,0,"최은경","Choi Eun Gyeong","080566","부산경남","한국",1,"강용익","Kang Yong Ik",105137,2.2,"R0~0","국6등급",0,20220429,"금요일",1200,"일반",1,75.6,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","불량 (20%)","맑음",54,"462(+1)",9.8
3,"3세",61.6,1,48.9,1,36.9,1,24.6,1,0,0,0,0,13.5,1,13.5,0,14.2,26.9,38.9,24.3,24.6,0,"별정A",0,0,0,22000000,8800000,5600000,2000000,1600000,1,1,"디아블로퀸","DIABLO QUEEN","0044781",31,0,0,0,0,0,0,0,"조인권","Jo In Kwon","080438","부산경남","한국",2,"빅크루즈","Big Cruise",120004,1.1,"R0~0","국6등급",0,20220429,"금요일",1200,"일반",1,75.8,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"박재호","Park Jae Ho","070226","불량 (20%)","맑음",54,"461(-4)",2.7
3,"3세",63.1,6,50.3,6,37.9,6,25.4,6,0,0,0,0,14.1,6,14.1,0,13.1,25.9,38.3,24.9,25.4,0,"별정A",0,0,0,22000000,8800000,5600000,2000000,1600000,5,"2½","슈퍼크랙","SUPER CRACK","0044585",31,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",3,"이일형","Lee Il Hyung",216420,2.2,"R0~0","국6등급",0,20220429,"금요일",1200,"일반",1,76.2,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","불량 (20%)","맑음",56,"490(-2)",9.7
3,"3세",62.4,2,49.2,2,36.9,2,24.9,4,0,0,0,0,13.8,4,13.8,0,14.3,27.5,39.8,24.3,24.9,0,"별정A",0,0,0,22000000,8800000,5600000,2000000,1600000,7,"2½","행복한함안","HAENGBOKAN HAMAN","0044411",31,0,0,0,0,0,0,0,"다실바","Francisco Da Silva","080568","부산경남","한국",4,"함안군","Ham An County",110061,1.2,"R0~0","국6등급",0,20220429,"금요일",1200,"일반",1,76.7,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","불량 (20%)","맑음",54,"503(-3)",2.5
3,"3세",62.8,4,49.9,4,37.1,3,24.9,2,0,0,0,0,13.7,2,13.7,0,14.2,27.1,39.9,25,24.9,0,"별정A",0,0,0,22000000,8800000,5600000,2000000,1600000,2,"1¾","할리우드파티","HOLLYWOOD PARTY","0043744",31,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",5,"배은정","Bae Eun Jeong",214708,1.7,"R0~0","국6등급",0,20220429,"금요일",1200,"일반",1,77,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","불량 (20%)","맑음",54,"461(-4)",5.1
3,"3세",63.1,5,49.9,3,37.4,5,25.1,5,0,0,0,0,13.9,5,13.9,0,14.1,27.3,39.8,24.8,25.1,0,"별정A",0,0,0,22000000,8800000,5600000,2000000,1600000,8,"1¼","모닝뮤즈","MORNING MUSE","0044424",31,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","한국",6,"김중길","Kim Jung Gil",105057,4.4,"R0~0","국6등급",0,20220429,"금요일",1200,"일반",1,77.2,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"임금만","Lim Keum Man","070128","불량 (20%)","맑음",54,"451(-6)",25.8
3,"3세",64,8,51.4,9,38.8,10,26,9,0,0,0,0,14.1,7,14.1,0,13.3,25.9,38.5,25.4,26,0,"별정A",0,0,0,22000000,8800000,5600000,2000000,1600000,9,"½","왈츠참","WALTZ CHARM","0045214",31,0,0,0,0,0,0,0,"신윤섭","Shin Yun Seob","080606","부산경남","한국",7,"김세민","Kim Se Min","065160",17.3,"R0~0","국6등급",0,20220429,"금요일",1200,"일반",1,77.3,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"구민성","Gu Min Sung","070173","불량 (20%)","맑음",51,"507(+7)",82.5
3,"3세",63.6,7,50,5,37.1,4,24.9,3,0,0,0,0,13.8,3,13.8,0,15,28.6,41.5,25.1,24.9,0,"별정A",0,0,0,22000000,8800000,5600000,2000000,1600000,6,7,"마하비너스","MACH VENUS","0044547",31,0,0,0,0,0,0,0,"김태현","Kim Tae Hyun","080599","부산경남","한국",8,"고구려","Go Gu Ryeo",120005,11,"R0~0","국6등급",0,20220429,"금요일",1200,"일반",1,78.6,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","불량 (20%)","맑음",52,"485(-2)",49.5
3,"3세",65.2,9,51.2,8,38.2,8,25.5,7,0,0,0,0,14.2,8,14.2,0,15,29,42,25.7,25.5,0,"별정A",0,0,0,22000000,8800000,5600000,2000000,1600000,3,9,"그린샤프","GREEN SHARP","0043810",31,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",9,"김재영b","Kim Jae Young",117014,16.9,"R0~0","국6등급",0,20220429,"금요일",1200,"일반",1,80.2,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","불량 (20%)","맑음",54,"457(-10)",89.4
3,"3세",65.3,10,51.5,10,38.8,9,26.3,10,0,0,0,0,14.8,10,14.8,0,15,28.8,41.5,25.2,26.3,0,"별정A",0,0,0,22000000,8800000,5600000,2000000,1600000,4,"½","빅토리해피","VICTORY HAPPY","0044716",31,0,0,0,0,0,0,0,"권오찬","Gwon O Chan","080604","부산경남","한국",10,"성중희","Seoung Jung Hui",114035,31.7,"R0~0","국6등급",0,20220429,"금요일",1200,"일반",1,80.3,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","불량 (20%)","맑음",52,"449(+5)",116.7
