"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","sexCond"
2,"2세",70.5,2,58,6,45,10,32.2,11,8.7,8,0,0,14.5,8,14.5,0,13.1,25.6,38.6,25.8,23.5,8.7,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,3,"-","삼바리듬","SAMBA RHYTHM","0039302",96,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",1,"배은정","Bae Eun Jeong",214708,1.3,"R0~0","국6등급",0,20181230,"일요일",1300,"일반",1,83.6,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"방동석","Bang Dong Suk","070142","건조 (3%)","맑음",52,"458(+4)",4.4,
2,"2세",71,4,58,5,44.8,8,32,8,8.6,6,0,0,14.4,7,14.4,0,13.6,26.6,39.8,26,23.4,8.6,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,5,6,"화랑의챔피언","HWARANGUICHAMPION","0039550",96,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",2,"권주순","Kwon Joo Soon","065121",1.8,"R0~0","국6등급",0,20181230,"일요일",1300,"일반",1,84.6,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","건조 (3%)","맑음",54,"519(-12)",7.3,
2,"2세",70.6,3,57.4,2,44.3,2,31.3,2,8.4,4,0,0,14.1,4,14.1,0,14,27.2,40.3,26.1,22.9,8.4,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,10,"목","메르시셰리","MERCI CHERIE","0040207",96,0,0,0,0,0,0,0,"조인권","Jo In Kwon","080438","부산경남","한국",3,"김영옥","Kim Young Ok",105068,2.8,"R0~0","국6등급",0,20181230,"일요일",1300,"일반",1,84.6,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"문제복","MUN JE BOK","070140","건조 (3%)","맑음",54,"482(-3)",10.8,
2,"2세",70.5,1,57.2,1,44.2,1,31.2,1,8.4,3,0,0,13.9,1,13.9,0,14.4,27.7,40.7,26,22.8,8.4,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,9,"1¾","배짱","BAEJJANG","0039720",96,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",4,"안규생","An Gyu Saeng",109149,2.2,"R0~0","국6등급",0,20181230,"일요일",1300,"일반",1,84.9,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","건조 (3%)","맑음",55,"492(-1)",9.9,
2,"2세",71.1,6,58.1,8,44.7,6,31.8,7,8.7,9,0,0,14.5,9,14.5,0,14,27,40.4,26.3,23.1,8.7,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,7,1,"로열티켓","ROYAL TICKET","0039067",96,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",5,"범한산업","Bumhan Industries Co.",106114,34.5,"R0~0","국6등급",0,20181230,"일요일",1300,"일반",1,85.1,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"유병복","Yoo Byung Bok","070109","건조 (3%)","맑음",54,"505(+27)",202.3,
2,"2세",71.3,8,58.1,7,44.8,9,32.1,10,8.6,5,0,0,14.3,5,14.3,0,14,27.2,40.5,26,23.5,8.6,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,1,"1¼","그랜드영웅","GRAND YEONGUNG","0039684",96,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",6,"양호규","Yang Ho Kyu","065081",11.1,"R0~0","국6등급",0,20181230,"일요일",1300,"일반",1,85.3,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (3%)","맑음",54,"511(+19)",53.5,
2,"2세",71.1,5,57.7,3,44.5,4,31.8,6,8.4,2,0,0,14.1,3,14.1,0,14.5,27.9,41.1,25.9,23.4,8.4,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,2,2,"메이저파워","MAJOR POWER","0039088",96,0,0,0,0,0,0,0,"김혜선","Kim Hye Sun","080456","부산경남","한국",7,"김동훈","Kim Dong Hoon",112298,1.3,"R0~0","국6등급",0,20181230,"일요일",1300,"일반",1,85.6,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"임금만","Lim Keum Man","070128","건조 (3%)","맑음",52.5,"486(+4)",1.9,
2,"2세",71.2,7,57.7,4,44.4,3,31.5,3,8.6,7,0,0,14.3,6,14.3,0,14.6,28.1,41.4,26.2,22.9,8.6,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,12,1,"퓨전파크","FUSION PARK","0038664",96,0,0,0,0,0,0,0,"조성곤","JO SUNG GON","080410","부산경남","한국",8,"이시돌협회","Isidore Farm",103012,3.3,"R0~0","국6등급",0,20181230,"일요일",1300,"일반",1,85.8,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","건조 (3%)","맑음",54,"511(+12)",10.3,
2,"2세",71.6,9,58.1,9,44.6,5,31.6,5,8.8,10,0,0,14.5,10,14.5,0,14.2,27.7,41.2,26.5,22.8,8.8,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,11,"머리","맥스파워","MAX POWER","0039574",96,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",9,"범한산업","Bumhan Industries Co.",106114,6.6,"R0~0","국6등급",0,20181230,"일요일",1300,"일반",1,85.8,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","건조 (3%)","맑음",52,"482(-2)",77.9,
2,"2세",71.8,10,58.2,10,45,11,32,9,9,12,0,0,14.7,12,14.7,0,14,27.6,40.8,26.2,23,9,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,8,"코","신흥불패","SINHEUNG BULPAE","0039186",96,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",10,"김준현","Kim Joon Hyun",106289,26,"R0~0","국6등급",0,20181230,"일요일",1300,"일반",1,85.8,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","건조 (3%)","맑음",54,"506(+9)",173.1,
