"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","sexCond"
3,"3세이상",62.3,1,49.4,2,37,2,25,2,0,0,0,0,13.8,4,13.8,0,13.8,26.7,39.1,24.4,25,0,"별정",0,0,0,14250000,5250000,3250000,1250000,1000000,10,"-","소닉","SONIC","0031550",32,0,0,0,0,0,0,0,"후지이","KANICHIRO FUJII","080498","부산경남","한국",1,"이종식","Lee Jong Sik",112011,1.2,"R0~140","국6등급",0,20150426,"일요일",1200,"일반",1,76.1,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","건조 (4%)","맑음",55,"503(-2)",2.4,
3,"3세이상",62.9,4,50.4,7,37.8,7,25.9,7,0,0,0,0,14.3,7,14.3,0,13.8,26.3,38.9,24.5,25.9,0,"별정",0,0,0,14250000,5250000,3250000,1250000,1000000,3,3,"광속거탑","GWANGSOK GEOTAP","0032541",32,0,0,0,0,0,0,0,"김태준","KIM TAE JUN","080387","부산경남","한국",2,"이성님","Lee Sung Nim",104121,4.3,"R0~140","국6등급",0,20150426,"일요일",1200,"일반",1,76.7,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (4%)","맑음",55,"483(+2)",40.5,
3,"3세이상",62.9,3,50.1,4,37.4,4,25.1,4,0,0,0,0,13.8,3,13.8,0,13.9,26.7,39.4,25,25.1,0,"별정",0,0,0,14250000,5250000,3250000,1250000,1000000,7,"¾","레이디알파","LADY ALPHA","0032247",32,0,0,0,0,0,0,0,"조성곤","JO SUNG GON","080410","부산경남","한국",3,"이성영","Lee Sung Young",106079,2,"R0~140","국6등급",0,20150426,"일요일",1200,"일반",1,76.8,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (4%)","맑음",53,"441(-1)",6.7,
3,"3세이상",63.3,8,50.9,9,38.6,10,26.5,10,0,0,0,0,14.7,10,14.7,0,13.6,26,38.3,24.4,26.5,0,"별정",0,0,0,14250000,5250000,3250000,1250000,1000000,6,"½","메가하트","MEGA HEART","0031851",32,0,0,0,0,0,0,0,"조창욱","Jo Chang Wook","080411","부산경남","한국",4,"김지현","Kim Ji Hyun",114030,6.4,"R0~140","국6등급",0,20150426,"일요일",1200,"일반",1,76.9,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"유병복","Yoo Byung Bok","070109","건조 (4%)","맑음",55,"499(+7)",49.1,
4,"3세이상",63.1,5,50.3,6,37.5,5,25.4,5,0,0,0,0,14,5,14,0,13.8,26.6,39.4,24.9,25.4,0,"별정",0,0,0,14250000,5250000,3250000,1250000,1000000,1,"½","지중해의진주","JIJUNGHAEUI JINJU","0030201",32,0,0,0,0,0,0,0,"김도현","Kim Do Hyun","080381","부산경남","한국",5,"윤지중","Yoon Ji Jung",104100,3.8,"R0~140","국6등급",0,20150426,"일요일",1200,"일반",1,76.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","건조 (4%)","맑음",54,"475(-2)",23.6,
3,"3세이상",63.1,7,50.1,5,37.5,6,25.4,6,0,0,0,0,14,6,14,0,14.5,27.5,40.1,24.7,25.4,0,"별정",0,0,0,14250000,5250000,3250000,1250000,1000000,9,4,"왕공","WANGGONG","0032380",32,0,0,0,0,0,0,0,"노조무","NOZOMU TOMIZAWA","080427","부산경남","한국",6,"이혜란","Lee Hae Lan",104102,7.3,"R0~140","국6등급",0,20150426,"일요일",1200,"일반",1,77.6,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"강병은","KANG BYUNG EUN","070135","건조 (4%)","맑음",55,"522(-6)",64.1,
3,"3세이상",62.8,2,49.3,1,36.9,1,24.7,1,0,0,0,0,13.6,1,13.6,0,14.9,28.4,40.8,24.6,24.7,0,"별정",0,0,0,14250000,5250000,3250000,1250000,1000000,11,"¾","천지명운","CHEONJI MYEONGUN","0032357",32,0,0,0,0,0,0,0,"김동영","Kim Dong Young","080401","부산경남","한국",7,"안숙영","An Sook Young",106038,1.7,"R0~140","국6등급",0,20150426,"일요일",1200,"일반",1,77.7,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강병은","KANG BYUNG EUN","070135","건조 (4%)","맑음",53,"516(+2)",5.6,
4,"3세이상",63.6,9,50.7,8,38.2,8,26.2,9,0,0,0,0,14.5,9,14.5,0,14.2,27.1,39.6,24.5,26.2,0,"별정",0,0,0,14250000,5250000,3250000,1250000,1000000,2,"¾","미래스타","MIRAE STAR","0029587",32,0,0,0,0,0,0,0,"김용근","Kim Yong Geun","080405","부산경남","한국",8,"김효태","Kim Hyo Tae",112295,1.4,"R0~140","국6등급",0,20150426,"일요일",1200,"일반",1,77.8,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","건조 (4%)","맑음",54,"465(+5)",2.9,
4,"3세이상",63.1,6,50,3,37.3,3,25.1,3,0,0,0,0,13.8,2,13.8,0,14.8,27.9,40.6,24.9,25.1,0,"별정",0,0,0,14250000,5250000,3250000,1250000,1000000,4,"½","만능키","MANNEUNG KEY","0030463",32,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",9,"고경민","Ko Kyung Min",104104,5.7,"R0~140","국6등급",0,20150426,"일요일",1200,"일반",1,77.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","건조 (4%)","맑음",52,"423()",35.3,
4,"3세이상",64.2,10,51.2,10,38.5,9,26.1,8,0,0,0,0,14.3,8,14.3,0,14.5,27.5,40.2,25.1,26.1,0,"별정",0,0,0,14250000,5250000,3250000,1250000,1000000,5,4,"닥터코퍼","DR COPPER","0030403",32,0,0,0,0,0,0,0,"박성광","Park Sung Kwang","080396","부산경남","한국",10,"이혜선","Lee Hye Seon",111081,28.8,"R0~140","국6등급",0,20150426,"일요일",1200,"일반",1,78.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","건조 (4%)","맑음",56,"419(-16)",165.6,
