"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sexCond","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds"
3,"연령오픈",67.8,1,54.2,1,43.2,1,30.5,1,8.6,4,0,0,13.9,2,13.9,0,13.9,27.5,38.5,23.7,21.9,8.6,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,11,"-","미스인디","MISS INDIE","0042169",29,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",1,"범한산업","Bumhan Industries Co.",106114,1.4,"R0~0","국6등급",0,20210530,"일요일",1300,"일반",1,81.7,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","양호 (5%)","맑음",54,"506(-4)",3.5
3,"연령오픈",68.4,3,54.7,3,43.4,2,30.7,3,8.6,2,0,0,14,3,14,0,13.5,27.2,38.5,24,22.1,8.6,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,4,1,"동반의시작","DONGBANUI SIJAK","0042241",29,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",2,"배은정","Bae Eun Jeong",214708,1.7,"R0~0","국6등급",0,20210530,"일요일",1300,"일반",1,81.9,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","양호 (5%)","맑음",54,"440(+2)",3.5
3,"연령오픈",68.3,2,54.7,2,43.5,3,30.7,2,8.6,1,0,0,13.9,1,13.9,0,13.6,27.2,38.4,24,22.1,8.6,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,2,"목","에이프릴퀸","APRIL QUEEN","0042039",29,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",3,"양호규","Yang Ho Kyu","065081",1.7,"R0~0","국6등급",0,20210530,"일요일",1300,"일반",1,81.9,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"문제복","MUN JE BOK","070140","양호 (5%)","맑음",54,"501(-5)",5.4
3,"연령오픈",69.5,5,55.7,7,44.4,7,31.5,7,8.7,5,0,0,14.2,5,14.2,0,13.1,26.9,38.2,24.2,22.8,8.7,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,3,4,"퍼스트파크","FIRST PARK","0042218",29,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",4,"곽희원","Kwak Hui Won",111080,18,"R0~0","국6등급",0,20210530,"일요일",1300,"일반",1,82.6,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"김남중","KIM NAM JUNG","070120","양호 (5%)","맑음",54,"459(-4)",333.7
3,"연령오픈",69.9,7,56.4,11,45,13,32.3,13,9.1,12,0,0,14.9,13,14.9,0,13.3,26.8,38.2,24.1,23.2,9.1,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,9,3,"원더풀레이디","WONDERFUL LADY","0042778",29,0,0,0,0,0,0,0,"모준호","Mo Jun Ho","080600","부산경남","한국",5,"정형철","Jung Hyung Chul",106084,8.9,"R0~0","국6등급",0,20210530,"일요일",1300,"일반",1,83.2,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","양호 (5%)","맑음",51,"433(-1)",22.5
3,"연령오픈",70,8,56.4,12,44.8,11,32,11,9,10,0,0,14.6,10,14.6,0,13.4,27,38.6,24.4,23,9,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,8,"1¼","퀸할리","QUEEN HARLEY","0042892",29,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",6,"이경희","Lee Gyeong Hui",112286,3.4,"R0~0","국6등급",0,20210530,"일요일",1300,"일반",1,83.4,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"이상영","Lee Sang Young","070141","양호 (5%)","맑음",54,"458(+4)",11.6
3,"연령오픈",69.5,6,55.5,6,44,6,31.3,6,8.7,6,0,0,14.3,8,14.3,0,14.1,28.1,39.6,24.2,22.6,8.7,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,12,"1½","인디댄서","INDY DANCER","0042579",29,0,0,0,0,0,0,0,"김혜선","Kim Hye Sun","080456","부산경남","한국",7,"류화영","Ryu Hwa Yeong",113115,12.8,"R0~0","국6등급",0,20210530,"일요일",1300,"일반",1,83.6,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"임금만","Lim Keum Man","070128","양호 (5%)","맑음",54,"474(+2)",147
4,"연령오픈",69.2,4,55.1,4,43.6,4,30.9,4,8.6,3,0,0,14,4,14,0,14.5,28.6,40.1,24.2,22.3,8.6,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,5,"¾","새물결의파도","SAEMULGYEOLUI PADO","0040977",29,0,0,0,0,0,0,0,"김태훈","Kim Tae Hun","080512","부산경남","한국",8,"새만금","Sae Man Geum",119007,2.9,"R0~0","국6등급",0,20210530,"일요일",1300,"일반",1,83.7,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"강병은","KANG BYUNG EUN","070135","양호 (5%)","맑음",54,"453(-1)",8.6
3,"연령오픈",70.8,13,56.6,13,45.1,14,32.4,14,9.3,13,0,0,15.1,14,15.1,0,13.6,27.8,39.3,24.2,23.1,9.3,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,10,4,"리아논포인트","RHIANNON POINT","0042858",29,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","한국",9,"김근영","Kim Geun Young",106272,34.3,"R0~0","국6등급",0,20210530,"일요일",1300,"일반",1,84.4,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","양호 (5%)","맑음",54,"494(+12)",232.2
3,"연령오픈",70.1,10,55.9,9,44.5,9,31.7,9,9.4,14,0,0,14.9,12,14.9,0,14.7,28.9,40.3,24.2,22.3,9.4,"별정A",0,0,0,8800000,5500000,3740000,2420000,1540000,7,"2½","월드플라워","WORLD FLOWER","0043167",29,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",10,"김평갑","Kim Pyung Kap",106112,2.8,"R0~0","국6등급",0,20210530,"일요일",1300,"일반",1,84.8,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","양호 (5%)","맑음",54,"443(-7)",18.7
