"age","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","rating","rcDate","rcDay","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","weather","wgBudam","wgHr","winOdds","ageCond","budam","prizeCond","rank","rcDist","rcName","track","sexCond"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-","장미공주","JANGMI GONGJU","0040379",0,0,0,0,0,0,0,0,"조창욱","Jo Chang Wook","080411","부산경남","한국",99,"최종복","Choi Jong Bok","065126",9999.9,0,20191129,"금요일",2,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","-",53,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"-","전설의보스","JEONSEOLUI BOSS","0041164",0,0,0,0,0,0,0,0,"요아니스","Ioannis Poullis","080591","부산경남","한국",99,"무지개렌트카","Moojigae Rentcar",118030,9999.9,0,20191129,"금요일",2,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","-",55,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"-","단숨에","DANSUME","0040988",0,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",99,"오종환","Oh Jong Hwan","065154",9999.9,0,20191129,"금요일",2,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","-",55,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"-","남양승리","NAMYANG SEUNGNI","0040954",0,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",99,"홍태수","Hong Tae Soo","065059",9999.9,0,20191129,"금요일",2,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"구영준","Koo Young Jun","070176","-",55,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"-","미스터밸러","MR. VALOR","0040892",0,0,0,0,0,0,0,0,"프랑소와","Francois Morne Herholdt","080590","부산경남","한국",99,"이시돌협회","Isidore Farm",103012,9999.9,0,20191129,"금요일",2,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","-",55,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"-","퍼스트스타","FIRST STAR","0040862",0,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",99,"조창환","Cho Chang Hwan",112288,9999.9,0,20191129,"금요일",2,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","-",53,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"-","엠비비전","M.B. VISION","0040637",0,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",99,"이혜란","Lee Hae Lan",104102,9999.9,0,20191129,"금요일",2,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"방동석","Bang Dong Suk","070142","-",55,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"-","울트라피닉스","ULTRA PHOENIX","0040424",0,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","한국",99,"양국만","Yang Kuk Man",106049,9999.9,0,20191129,"금요일",2,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","-",53,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"-","해피윈드","HAPPY WIND","0041487",0,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",99,"변수정","Byeon Soo Jeong",112287,9999.9,0,20191129,"금요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"구영준","Koo Young Jun","070176","-",53,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"-","패밀리댄서","FAMILY DANCER","0041454",0,0,0,0,0,0,0,0,"임기원","Lim Gi Won","080487","부산경남","한국",99,"홍종운","Hong Jong Un",111002,9999.9,0,20191129,"금요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","-",53,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-","예싸퀸","YESSA QUEEN","0041194",0,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",99,"이정원","Lee Jung Won",105128,9999.9,0,20191129,"금요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강은석","Kang Eun Seok","070223","-",53,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"-","달래","DALLAE","0040945",0,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",99,"최종하","Choi Jong Ha",112019,9999.9,0,20191129,"금요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","-",53,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"-","노던드림","NORTHERN DREAM","0040787",0,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",99,"김호종","Kim Ho Jong","065079",9999.9,0,20191129,"금요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","-",53,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"-","이글스타","EAGLE STAR","0040730",0,0,0,0,0,0,0,0,"다실바","Francisco Da Silva","080568","부산경남","한국",99,"부수선","Boo Soo Sun",118013,9999.9,0,20191129,"금요일",3,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"유병복","Yoo Byung Bok","070109","-",55,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"-","마성쾌걸","MASEONG KWAEGEOL","0039559",0,0,0,0,0,0,0,0,"문중원","MUN JUNG WON","080397","부산경남","한국",99,"천사들의 안장","Angels Saddle",114029,9999.9,0,20191129,"금요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","-",54,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"-","몬아무르","MON AMOUR","0039445",0,0,0,0,0,0,0,0,"프랑소와","Francois Morne Herholdt","080590","부산경남","한국",99,"김영옥","Kim Young Ok",105068,9999.9,0,20191129,"금요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","-",54,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"-","천지독주","CHEONJI DOKJU","0039082",0,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",99,"안숙영","An Sook Young",106038,9999.9,0,20191129,"금요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"손병직","Son Byoung Jig","070246","-",54,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"-","골든레인","GOLDEN RAIN","0038889",0,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",99,"부건영","Bu Gun Young",104079,9999.9,0,20191129,"금요일",3,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","-",56,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"-","렛츠겟잇","LET'S GET IT","0038723",0,0,0,0,0,0,0,0,"김태경","Kim Tae Kyung","080296","부산경남","한국",99,"민우식","Min Uh Sik",104076,9999.9,0,20191129,"금요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"윤영훈","Youn Young Hun","070133","-",54,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"-","투투파이어","TWO TWO FIRE","0038557",0,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",99,"강용익","Kang Yong Ik",105137,9999.9,0,20191129,"금요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","-",54,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"-","비케이마블","B.K. MARVEL","0041771",0,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",99,"함승원","Ham Seung Won",109142,9999.9,0,20191129,"금요일",4,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"윤영훈","Youn Young Hun","070133","-",54,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-","센터포워드","CENTER FORWARD","0041417",0,0,0,0,0,0,0,0,"다실바","Francisco Da Silva","080568","부산경남","한국",99,"김영옥","Kim Young Ok",105068,9999.9,0,20191129,"금요일",4,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","-",55,"0()",9999.9,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"-","비케이유안","B.K. EUAN","0040264",0,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",99,"함승원","Ham Seung Won",109142,9999.9,0,20191129,"금요일",4,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","-",55,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"-","파티라이언","PARTY LION","0039494",0,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",99,"남정호","Nam Jeong Ho",112284,9999.9,0,20191129,"금요일",4,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"임금만","Lim Keum Man","070128","-",54,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"-","슈퍼그레이트","SUPER GREAT","0039477",0,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",99,"양정두","Yang Jeong Du",105133,9999.9,0,20191129,"금요일",4,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"손병직","Son Byoung Jig","070246","-",56,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"-","원더풀히트","WONDERFUL HEAT","0039397",0,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",99,"배삼성","Bae Sam-Seong",113113,9999.9,0,20191129,"금요일",4,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","-",56,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"-","하나의순간","HANAUI SUNGAN","0039120",0,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",99,"코리아호스랜드","Korea Horse Land","065134",9999.9,0,20191129,"금요일",4,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"방동석","Bang Dong Suk","070142","-",54,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"-","월드슬램","WORLD SLAM","0038964",0,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","한국",99,"김진영a","Kim Jin Young A",105040,9999.9,0,20191129,"금요일",4,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","-",56,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"-","역전의태양","YEOKJEONUI TAEYANG","0038922",0,0,0,0,0,0,0,0,"이희천","Lee Hee Cheon","080395","부산경남","한국",99,"이광열","Lee Kwang Youl",104159,9999.9,0,20191129,"금요일",4,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","-",54,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"-","서부젠틀멘","SEOBU GENTLEMAN","0038886",0,0,0,0,0,0,0,0,"요아니스","Ioannis Poullis","080591","부산경남","한국",99,"부건영","Bu Gun Young",104079,9999.9,0,20191129,"금요일",4,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","-",56,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"-","토함스트롱","TOHAM STRONG","0038661",0,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",99,"박웅진","Park Ung Jin",103007,9999.9,0,20191129,"금요일",4,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","-",56,"0()",9999.9,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"-","넵튠","NEPTUNE","0035404",0,0,0,0,0,0,0,0,"김도현","Kim Do Hyun","080381","부산경남","한국",99,"장석노","Jang Seok No",110055,9999.9,0,20191129,"금요일",5,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","-",56,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"-","질주여행","JILJU YEOHAENG","0038564",0,0,0,0,0,0,0,0,"문중원","MUN JUNG WON","080397","부산경남","한국",99,"김화원","Kim Hwa Won",109138,9999.9,0,20191129,"금요일",5,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","-",53,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"-","본마타","BORNE MATTA","0038677",0,0,0,0,0,0,0,0,"다실바","Francisco Da Silva","080568","부산경남","한국",99,"김범수","Kim Beon Soo",106250,9999.9,0,20191129,"금요일",5,0,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","-",55,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"-","코코윈","COCO WIN","0038774",0,0,0,0,0,0,0,0,"오경환","Oh Kyung Hwan","080352","부산경남","한국",99,"안호석","Ahn Ho Seok",112293,9999.9,0,20191129,"금요일",5,0,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","-",55,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"-","마일퀸","MILE QUEEN","0038791",0,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",99,"박병현","Park Byeong Hyeon",112290,9999.9,0,20191129,"금요일",5,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"구영준","Koo Young Jun","070176","-",53,"0()",9999.9,,,,,,,,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"-","맥스파워","MAX POWER","0039574",0,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",99,"범한산업","Bumhan Industries Co.",106114,9999.9,0,20191129,"금요일",5,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","-",53.5,"0()",9999.9,,,,,,,,
