"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","sexCond"
3,"연령오픈",47.6,1,35.4,1,23.9,1,0,0,0,0,0,0,13.2,1,13.2,0,13.2,25.4,36.9,22.2,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,4,"-","초동스카이","CHODONG SKY","0035562",40,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",1,"배삼성","Bae Sam-Seong",113113,1.2,"R1~35","국5등급",31,20170528,"일요일",1000,"일반",1,60.8,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","건조 (3%)","맑음",55.5,"499(+10)",2.7,
4,"연령오픈",48.8,4,36.6,7,24.8,7,0,0,0,0,0,0,13.5,5,13.5,0,13.2,25.4,37.2,23.1,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,10,7,"대지의희망","DAEJIUI HUIMANG","0034372",40,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",2,"한정협","Han Jung Hyup",104098,2.6,"R1~35","국5등급",29,20170528,"일요일",1000,"일반",1,62,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (3%)","맑음",53,"494()",17.7,
3,"연령오픈",48.9,7,36.4,6,24.5,4,0,0,0,0,0,0,13.4,3,13.4,0,13.8,26.3,38.2,23,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,11,4,"백년손님","BAENGNYEON SONNIM","0035008",40,0,0,0,0,0,0,0,"최은경","Choi Eun Gyeong","080566","부산경남","한국",3,"이본희","Lee Bon Hee",106047,3.5,"R1~35","국5등급",31,20170528,"일요일",1000,"일반",1,62.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"방동석","Bang Dong Suk","070142","건조 (3%)","맑음",52.5,"446(+1)",18.3,
3,"연령오픈",48.9,6,36.3,5,24.7,6,0,0,0,0,0,0,13.7,7,13.7,0,13.8,26.4,38,22.6,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,7,"목","월하독작","WOLHADOKJAK","0035174",40,0,0,0,0,0,0,0,"조인권","Jo In Kwon","080438","부산경남","한국",4,"김영옥","Kim Young Ok",105068,1.4,"R1~35","국5등급",33,20170528,"일요일",1000,"일반",1,62.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"문제복","MUN JE BOK","070140","건조 (3%)","맑음",56.5,"479()",3.2,
4,"연령오픈",49.4,8,37.1,8,25.5,9,0,0,0,0,0,0,14.2,9,14.2,0,13.4,25.7,37.3,22.9,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,2,"목","베가칸","VEGA KHAN","0033558",40,0,0,0,0,0,0,0,"김동영","Kim Dong Young","080401","부산경남","한국",5,"김정두","Kim Jung Du","065066",6.3,"R1~35","국5등급",23,20170528,"일요일",1000,"일반",1,62.8,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"하무선","Ha Mu Seon","070143","건조 (3%)","맑음",52,"473(-1)",67.6,
3,"연령오픈",48.7,2,36.3,4,24.7,5,0,0,0,0,0,0,13.7,6,13.7,0,14.1,26.5,38.1,22.6,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,1,"목","큰마법","KEUN MABEOP","0035406",40,0,0,0,0,0,0,0,"조성곤","JO SUNG GON","080410","부산경남","한국",6,"김광원","Kim Kwang Won",109150,2.8,"R1~35","국5등급",31,20170528,"일요일",1000,"일반",1,62.8,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","건조 (3%)","맑음",54,"476(-1)",11.7,
4,"연령오픈",48.9,5,36.2,3,24.5,3,0,0,0,0,0,0,13.5,4,13.5,0,14.1,26.8,38.5,22.7,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,9,1,"이시대영광","ISIDAE  YEONGGWANG","0034194",40,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",7,"김수안","Kim Soo Ahn",106243,6.7,"R1~35","국5등급",24,20170528,"일요일",1000,"일반",1,63,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"오문식","OH MOON SIK","070112","건조 (3%)","맑음",52,"478(+5)",58.6,
3,"연령오픈",48.8,3,36,2,24,2,0,0,0,0,0,0,13.2,2,13.2,0,14.4,27.2,39.2,22.8,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,8,1,"전사의후예","JEONSAUI HUYE","0035105",40,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",8,"강훈표","Kang Hoon Pyo","065007",1.4,"R1~35","국5등급",29,20170528,"일요일",1000,"일반",1,63.2,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","건조 (3%)","맑음",53,"450(-6)",3.2,
4,"연령오픈",49.8,9,37.2,9,25.5,10,0,0,0,0,0,0,14,8,14,0,13.8,26.4,38.1,23.2,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,3,3,"포에버빅토리","FOREVER VICTORY","0033621",40,0,0,0,0,0,0,0,"김도현","Kim Do Hyun","080381","부산경남","한국",9,"김규성","Kim Gyu Sung",105105,27.1,"R1~35","국5등급",21,20170528,"일요일",1000,"일반",1,63.6,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","건조 (3%)","맑음",52,"522(-1)",121.6,
5,"연령오픈",50.6,11,38.3,11,26.4,11,0,0,0,0,0,0,14.8,11,14.8,0,13.1,25.4,37.3,23.5,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,6,"½","원더풀캡틴","WONDERFUL CAPTAIN","0034431",40,0,0,0,0,0,0,0,"문중원","MUN JUNG WON","080397","부산경남","일본",10,"신윤경","Shin Yoon Gyeong",112292,11.5,"R1~35","국5등급",30,20170528,"일요일",1000,"일반",1,63.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","건조 (3%)","맑음",55,"484(+3)",82.8,
