"age","ageCond","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sexCond","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds"
4,"연령오픈",68.5,7,56.1,7,43.8,7,31.5,8,8.8,0,0,0,14.5,9,14.5,0,13.4,25.8,38.1,24.6,22.7,8.8,"핸디캡",0,0,0,22000000,8800000,5600000,2000000,1600000,5,6,"월드플라워","WORLD FLOWER","0043167",80,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",2,"김평갑","Kim Pyung Kap",106112,5.2,"R1~35","국5등급",30,20221030,"일요일",1300,"일반",2,81.9,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","건조 (2%)","맑음",53,"468(-1)",34.8
2,"연령오픈",67.8,2,55.1,2,42.7,2,30.4,1,8.5,0,0,0,13.9,1,13.9,0,14.1,26.8,39.2,24.7,21.9,8.5,"핸디캡",0,0,0,22000000,8800000,5600000,2000000,1600000,12,"코","한센코드걸","HANSEN COD GIRL","0046149",80,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",3,"우만식","Uh Man Sik",104087,1.5,"R1~35","국5등급",32,20221030,"일요일",1300,"일반",2,81.9,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","건조 (2%)","맑음",53,"466(+9)",2.5
3,"연령오픈",68.2,4,55.6,5,43.3,5,31,6,8.8,0,0,0,14.3,7,14.3,0,13.8,26.4,38.7,24.6,22.2,8.8,"핸디캡",0,0,0,22000000,8800000,5600000,2000000,1600000,10,"½","투오브어스","TWO OF US","0044634",80,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",4,"민병욱","Min Byeong Wook",110064,2,"R1~35","국5등급",31,20221030,"일요일",1300,"일반",2,82,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"방동석","Bang Dong Suk","070142","건조 (2%)","맑음",53.5,"445()",5.5
3,"연령오픈",68.2,3,55.5,3,43.2,4,30.9,5,8.6,0,0,0,14.2,5,14.2,0,13.9,26.6,38.9,24.6,22.3,8.6,"핸디캡",0,0,0,22000000,8800000,5600000,2000000,1600000,4,"목","라우드컬러","LOUD COLOR","0044640",80,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",5,"하늬바람","Ha Nui Ba Ram",117054,1.8,"R1~35","국5등급",31,20221030,"일요일",1300,"일반",2,82.1,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"구영준","Koo Young Jun","070176","건조 (2%)","맑음",53.5,"485(+2)",5.9
4,"연령오픈",68.3,5,55.5,4,43.1,3,30.8,3,8.4,0,0,0,14,3,14,0,14.1,26.9,39.3,24.7,22.4,8.4,"핸디캡",0,0,0,22000000,8800000,5600000,2000000,1600000,7,2,"블루카슨","BLUE CARSON","0042364",80,0,0,0,0,0,0,0,"김혜선","Kim Hye Sun","080456","부산경남","한국",6,"고구려","Go Gu Ryeo",120005,3.1,"R1~35","국5등급",32,20221030,"일요일",1300,"일반",2,82.4,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"구민성","Gu Min Sung","070173","건조 (2%)","맑음",54,"478(+11)",7.7
3,"연령오픈",69,8,56.2,8,43.8,8,31.4,7,8.5,0,0,0,14.2,6,14.2,0,13.5,26.3,38.7,24.8,22.9,8.5,"핸디캡",0,0,0,22000000,8800000,5600000,2000000,1600000,8,"머리","레이디골든","LADY GOLDEN","0044167",80,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",7,"김화원","Kim Hwa Won",109138,7.1,"R1~35","국5등급",33,20221030,"일요일",1300,"일반",2,82.5,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","건조 (2%)","맑음",54.5,"462(+5)",43.6
4,"연령오픈",69.1,10,56.7,11,44.5,11,31.8,11,9.1,0,0,0,14.8,11,14.8,0,13.5,25.9,38.1,24.9,22.7,9.1,"핸디캡",0,0,0,22000000,8800000,5600000,2000000,1600000,6,"½","런앤드건","RUN AND GUN","0042141",80,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",8,"조규일","Cho Kyu Il",119041,3.8,"R1~35","국5등급",29,20221030,"일요일",1300,"일반",2,82.6,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","건조 (2%)","맑음",52.5,"455(+5)",17.5
3,"연령오픈",69.3,11,56.9,12,45,12,32.6,12,9,0,0,0,15,12,15,0,13.4,25.8,37.7,24.3,23.6,9,"핸디캡",0,0,0,22000000,8800000,5600000,2000000,1600000,3,"¾","퀸즈대로","QUEEN''S DAERO","0044077",80,0,0,0,0,0,0,0,"최은경","Choi Eun Gyeong","080566","부산경남","한국",9,"백수현","Baek Su Hyeon",113123,5.6,"R1~35","국5등급",30,20221030,"일요일",1300,"일반",2,82.7,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","건조 (2%)","맑음",53,"405(-9)",26.1
5,"연령오픈",69.1,9,56.7,10,44.4,10,31.8,10,8.9,0,0,0,14.6,10,14.6,0,13.6,26,38.3,24.9,22.9,8.9,"핸디캡",0,0,0,22000000,8800000,5600000,2000000,1600000,2,"코","하바나제인","HAVANA JANE","0040831",80,0,0,0,0,0,0,0,"전진구","Jeon Jin Gu","080580","부산경남","한국",10,"박병현","Park Byeong Hyeon",112290,7.3,"R1~35","국5등급",34,20221030,"일요일",1300,"일반",2,82.7,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","건조 (2%)","맑음",55,"461(-3)",48.3
3,"연령오픈",68.5,6,55.7,6,43.3,6,30.8,4,8.5,0,0,0,14,4,14,0,14.2,27,39.4,24.9,22.3,8.5,"핸디캡",0,0,0,22000000,8800000,5600000,2000000,1600000,9,"½","아너칼","HONOR CAL","0044469",80,0,0,0,0,0,0,0,"다실바","Francisco Da Silva","080568","부산경남","한국",11,"이광림","Lee Kwang Lim","065102",2.6,"R1~35","국5등급",31,20221030,"일요일",1300,"일반",2,82.7,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","건조 (2%)","맑음",53.5,"447(-1)",9.3
3,"연령오픈",69.4,12,56.5,9,44,9,31.6,9,8.7,0,0,0,14.4,8,14.4,0,14.9,27.8,40.3,24.9,22.9,8.7,"핸디캡",0,0,0,22000000,8800000,5600000,2000000,1600000,11,9,"아델골드","ADELE GOLD","0044886",80,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",12,"이장현","Lee Jang Hyun",117004,8.4,"R1~35","국5등급",30,20221030,"일요일",1300,"일반",2,84.3,0,0,0,0,0,0,0,"암","암",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (2%)","맑음",53,"443(+16)",51.6
3,"연령오픈",104.8,1,92.3,2,79,7,65,8,38.7,10,0,0,14.6,11,14.6,0,13.3,25.8,39.1,27.3,26.3,24.1,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,11,"-","운주스타","UNJU STAR","0044118",80,0,0,0,0,0,0,0,"다실바","Francisco Da Silva","080568","부산경남","한국",1,"부수선","Boo Soo Sun",118013,3.7,"R1~35","국5등급",30,20221030,"일요일",1800,"일반",3,118.1,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"문현철","Moon Hyeon Cheol","070249","건조 (2%)","흐림",56,"489(+5)",22.9
3,"연령오픈",105.4,3,92.6,6,78.8,4,64.7,4,38,4,0,0,13.9,2,13.9,0,13.4,26.2,40,27.9,26.7,24.1,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,4,4,"윈드위너","WIND WINNER","0043670",80,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",2,"곽종수","Kwak Jong Soo",104123,1.1,"R1~35","국5등급",35,20221030,"일요일",1800,"일반",3,118.8,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"이상영","Lee Sang Young","070141","건조 (2%)","흐림",57,"482(+2)",1.8
3,"연령오픈",105.5,5,92.8,8,79.1,8,65,7,38.4,7,0,0,14.3,7,14.3,0,13.6,26.3,40,27.8,26.6,24.1,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,2,"1¾","스타마타","STAR MATTA","0044491",80,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",3,"김정두","Kim Jung Du","065066",2.3,"R1~35","국5등급",31,20221030,"일요일",1800,"일반",3,119.1,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","건조 (2%)","흐림",56,"504(-1)",10
5,"연령오픈",105.5,4,92.4,4,78.8,5,64.8,5,38.3,6,0,0,14.2,5,14.2,0,14,27.1,40.7,27.6,26.5,24.1,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,6,2,"할리우드퀸","HOLLYWOOD QUEEN","0044949",80,0,0,0,0,0,0,0,"신윤섭","Shin Yun Seob","080606","부산경남","한국",4,"천사들의 안장","Angels Saddle",114029,18.2,"R1~35","국5등급",24,20221030,"일요일",1800,"일반",3,119.5,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","건조 (2%)","흐림",51,"439(+4)",74.7
3,"연령오픈",105.3,2,92.2,1,78.5,3,64.5,3,37.9,3,0,0,13.9,4,13.9,0,14.2,27.3,41,27.7,26.6,24,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,8,"머리","스마일리래리","SMILEY LARRY","0043917",80,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",5,"이태희","Lee Tae Hui",111087,2.4,"R1~35","국5등급",27,20221030,"일요일",1800,"일반",3,119.5,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","건조 (2%)","흐림",55,"466(+3)",10.1
4,"연령오픈",105.7,7,92.7,7,78.9,6,64.8,6,38.4,8,0,0,14.5,9,14.5,0,13.9,26.9,40.7,27.9,26.4,23.9,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,12,"½","킹비드","KING BID","0042381",80,0,0,0,0,0,0,0,"서강주","Seo Gang Ju","080605","부산경남","한국",6,"김정두","Kim Jung Du","065066",2.6,"R1~35","국5등급",29,20221030,"일요일",1800,"일반",3,119.6,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","건조 (2%)","흐림",53,"452(+2)",18.1
2,"연령오픈",105.7,6,92.4,3,78.5,2,64.5,2,37.8,2,0,0,13.9,3,13.9,0,14,27.3,41.2,27.9,26.7,23.9,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,7,"½","피스톨스타","PISTOL STAR","0046526",80,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",7,"강훈표","Kang Hoon Pyo","065007",2.1,"R1~35","국5등급",29,20221030,"일요일",1800,"일반",3,119.7,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (2%)","흐림",55,"495(-2)",4.9
6,"연령오픈",106.4,9,93.7,10,79.7,12,65.6,11,39.2,12,0,0,14.6,10,14.6,0,14,26.7,40.7,28.1,26.4,24.6,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,10,4,"앨버트킹","ALBERT KING","0039615",80,0,0,0,0,0,0,0,"이홍락","Lee Hong Rag","080610","부산경남","한국",8,"태영종합건설","Tae Young",106253,14.1,"R1~35","국5등급",34,20221030,"일요일",1800,"일반",3,120.4,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"하무선","Ha Mu Seon","070143","건조 (2%)","흐림",53,"500(+11)",54.9
3,"연령오픈",106.7,10,93.6,9,79.5,10,65.3,10,38.6,9,0,0,14.4,8,14.4,0,14.1,27.2,41.3,28.3,26.7,24.2,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,5,2,"투투브레인","TWO TWO BRAIN","0044182",80,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",9,"강용익","Kang Yong Ik",105137,11.5,"R1~35","국5등급",28,20221030,"일요일",1800,"일반",3,120.8,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","건조 (2%)","흐림",54,"482(-2)",60.1
3,"연령오픈",107,11,93.8,12,79.7,11,65.7,12,39.1,11,0,0,14.7,12,14.7,0,14,27.2,41.3,28.1,26.6,24.4,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,9,"1½","선샤인스타","SUNSHINE STAR","0044778",80,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",10,"신우철","Shin Woo Cheol",110056,3,"R1~35","국5등급",28,20221030,"일요일",1800,"일반",3,121,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"김영민","Kim Young Min","070224","건조 (2%)","흐림",56,"507(+11)",15.3
4,"연령오픈",106.4,8,92.6,5,78.5,1,64.4,1,37.5,1,0,0,13.9,1,13.9,0,14.7,28.5,42.6,28.2,26.9,23.6,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,3,"½","연승브라보","YEONSEUNG BRAVO","0042923",80,0,0,0,0,0,0,0,"서승운","Seo Seung Un","080484","부산경남","한국",11,"이장현","Lee Jang Hyun",117004,4.5,"R1~35","국5등급",27,20221030,"일요일",1800,"일반",3,121.1,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (2%)","흐림",55,"480(+5)",21
4,"연령오픈",107.9,12,93.8,11,79.4,9,65.2,9,38.3,5,0,0,14.3,6,14.3,0,14.8,28.9,43.3,28.6,26.9,24,"별정B",0,0,0,22000000,8800000,5600000,2000000,1600000,1,9,"그레이트원","GREAT ONE","0042346",80,0,0,0,0,0,0,0,"최은경","Choi Eun Gyeong","080566","부산경남","한국",12,"양정두","Yang Jeong Du",105133,10.2,"R1~35","국5등급",32,20221030,"일요일",1800,"일반",3,122.7,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","건조 (2%)","흐림",57,"480(+2)",38.8
2,"연령오픈",103.7,1,91.1,1,77.4,2,63.4,3,37.6,3,0,0,13.8,2,13.8,0,13.3,25.9,39.6,27.7,25.8,23.8,"별정B",0,0,0,33000000,13200000,8400000,3000000,2400000,10,"-","베텔게우스","BETELGEUSE","0046325",80,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",1,"이종훈","Lee Jong Hun",105127,1.9,"R1~50","국4등급",40,20221030,"일요일",1800,"일반",4,117,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (2%)","맑음",54,"512(-8)",3.9
3,"연령오픈",104.2,3,91.9,7,78.1,9,64.3,9,38.9,10,0,0,14.3,10,14.3,0,12.9,25.2,39,27.6,25.4,24.6,"별정B",0,0,0,33000000,13200000,8400000,3000000,2400000,7,"¾","하늘전사","HANEUL JEONSA","0043867",80,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",2,"허도행","Heo Do Haeng",104127,2,"R1~50","국4등급",49,20221030,"일요일",1800,"일반",4,117.1,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (2%)","맑음",58,"497(+10)",5.5
5,"연령오픈",103.9,2,91.1,2,77.5,4,63.7,5,37.9,5,0,0,14.1,7,14.1,0,13.6,26.4,40,27.4,25.8,23.8,"별정B",0,0,0,33000000,13200000,8400000,3000000,2400000,8,"2½","그레이트댄스","GREAT DANCE","0041492",80,0,0,0,0,0,0,0,"서강주","Seo Gang Ju","080605","부산경남","한국",3,"배수한","Bae Su Han",114033,4,"R1~50","국4등급",48,20221030,"일요일",1800,"일반",4,117.5,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"구민성","Gu Min Sung","070173","건조 (2%)","맑음",55,"502(+1)",19.3
4,"연령오픈",105,6,92.5,11,78.6,11,64.8,11,39.6,12,0,0,15.1,12,15.1,0,12.8,25.3,39.2,27.7,25.2,24.5,"별정B",0,0,0,33000000,13200000,8400000,3000000,2400000,12,2,"킹그레이스","KING GRACE","0042037",80,0,0,0,0,0,0,0,"임성실","Lim Sung Sil","080379","부산경남","한국",4,"이장현","Lee Jang Hyun",117004,2.7,"R1~50","국4등급",42,20221030,"일요일",1800,"일반",4,117.8,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (2%)","맑음",56,"535(+4)",8.8
5,"연령오픈",105,7,92.4,10,78.5,10,64.7,10,39.2,11,0,0,14.4,11,14.4,0,13.2,25.8,39.7,27.7,25.5,24.8,"별정B",0,0,0,33000000,13200000,8400000,3000000,2400000,4,2,"킹브라더","KING BROTHER","0040734",80,0,0,0,0,0,0,0,"최은경","Choi Eun Gyeong","080566","부산경남","한국",5,"이성인","Lee Seong In",112003,3.3,"R1~50","국4등급",43,20221030,"일요일",1800,"일반",4,118.2,0,0,0,0,0,0,0,"수","오픈",0,0,0,0,0,0,0,"김영민","Kim Young Min","070224","건조 (2%)","맑음",56,"456(+3)",15.5
4,"연령오픈",104.8,4,91.6,4,77.7,5,63.9,6,38.5,8,0,0,14.3,9,14.3,0,13.8,27,40.9,27.7,25.4,24.2,"별정B",0,0,0,33000000,13200000,8400000,3000000,2400000,5,2,"스톰브라운","STORM BROWN","0042266",80,0,0,0,0,0,0,0,"신윤섭","Shin Yun Seob","080606","부산경남","한국",6,"빅크루즈","Big Cruise",120004,5,"R1~50","국4등급",46,20221030,"일요일",1800,"일반",4,118.6,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","건조 (2%)","맑음",55,"499(-4)",30.3
3,"연령오픈",104.8,5,91.6,5,77.8,7,63.9,7,38.8,9,0,0,14.1,6,14.1,0,14.2,27.4,41.2,27.7,25.1,24.7,"별정B",0,0,0,33000000,13200000,8400000,3000000,2400000,1,2,"마하메루","MAHAMERU","0044726",80,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",7,"하늬바람","Ha Nui Ba Ram",117054,1.3,"R1~50","국4등급",48,20221030,"일요일",1800,"일반",4,119,0,0,0,0,0,0,0,"암","오픈",0,0,0,0,0,0,0,"구영준","Koo Young Jun","070176","건조 (2%)","맑음",56,"477(-6)",2.9
6,"연령오픈",105.5,10,92.4,9,77.9,8,63.4,2,37.6,2,0,0,13.9,3,13.9,0,14,27.1,41.6,29,25.8,23.7,"별정B",0,0,0,33000000,13200000,8400000,3000000,2400000,9,3,"로즈불릿","ROSE BULLET","0039055",80,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",8,"허용권","Heo Yong Kwon",111167,3.7,"R1~50","국4등급",44,20221030,"일요일",1800,"일반",4,119.5,0,0,0,0,0,0,0,"거","오픈",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","건조 (2%)","맑음",56,"494(+8)",14.4
