age,hrNo,jkNo,owNo,rcDist,sex,trNo,track,weather,wgHr,winOdds,rcNo,rcDate,hrName,meet,rcTime,predicted_time
3,45779,80122,121053,1200,1,70161,20,2.0,464,12.9,3,20230115,대륜시대,서울,75.8,99.70169467412141
3,46337,80486,122013,1200,1,70145,20,2.0,461,15.2,3,20230115,용비퀸,서울,75.8,87.24379428753899
3,45922,80587,110028,1200,1,70167,20,2.0,496,43.5,3,20230115,플라잉점프,서울,76.2,107.33139690370625
3,46071,80547,111426,1200,1,70098,20,2.0,467,5.0,3,20230115,블루아치,서울,76.6,103.99462341142542
3,45406,80579,121019,1200,1,70146,20,2.0,494,27.3,3,20230115,아치로켓,서울,76.8,110.97256091776897
3,46382,80603,106080,1200,1,70181,20,2.0,458,16.2,3,20230115,서울을날다,서울,76.9,101.94999909044462
3,46379,80435,65122,1200,1,70152,20,2.0,458,39.9,3,20230115,시킹더키튼,서울,77.0,94.87301808223991
3,45361,80417,10424,1200,1,70170,20,2.0,442,53.6,3,20230115,해피홀리데이,서울,77.1,95.20990493488078
3,45195,80361,121049,1200,1,70095,20,2.0,414,4.6,3,20230115,라온시티걸,서울,78.9,101.4514371521186
4,44324,80608,105212,1400,3,70200,20,2.0,462,4.5,4,20230115,디자이어투윈,서울,87.4,115.7999271015933
3,46616,80473,65160,1400,2,70167,20,2.0,540,6.0,4,20230115,고스트참,서울,87.5,116.36022621287655
4,44900,80435,121053,1400,3,70115,20,2.0,457,38.0,4,20230115,퍼플스톰,서울,87.6,121.3786687819579
4,43974,80530,116058,1400,3,70157,20,2.0,470,4.3,4,20230115,슈발도리앙,서울,87.8,120.31734002444954
3,45498,80438,65154,1400,3,70166,20,2.0,494,5.7,4,20230115,에펠탑,서울,88.4,112.09557734641702
3,45956,80587,104015,1400,2,70181,20,2.0,457,10.1,4,20230115,라스트피치,서울,88.9,119.37179952294308
4,44830,80562,10516,1400,3,70174,20,2.0,481,10.3,4,20230115,마이왕자,서울,89.1,105.31939848354021
4,43957,80533,10125,1400,2,70150,20,2.0,477,60.8,4,20230115,트레비트,서울,89.2,105.22242342562957
4,44860,80405,105250,1400,1,70108,20,2.0,431,30.6,4,20230115,팍스누리,서울,89.9,114.20470294430332
4,44542,80603,104134,1400,2,70174,20,2.0,501,26.1,4,20230115,퍼미션투윈,서울,90.6,120.58334535607308
4,43780,80342,121009,1400,2,70148,20,2.0,454,9.4,4,20230115,황우강자,서울,90.9,122.59381609517503
4,43657,80103,106198,1400,3,70148,20,2.0,470,29.0,4,20230115,원평스카이,서울,91.0,123.05698427119431
3,46260,80361,10352,1400,1,70167,20,2.0,521,6.9,5,20230115,영영삭스,서울,86.1,101.26449058498564
3,46188,80476,114026,1400,2,70181,20,2.0,479,4.4,5,20230115,금빛마,서울,86.3,122.6051740903681
3,45183,80576,121047,1400,2,70244,20,2.0,451,11.3,5,20230115,지모션,서울,86.5,121.34712311170459
4,43918,80562,121005,1400,2,70179,20,2.0,497,8.2,5,20230115,클레어베스트,서울,86.7,124.97157385962463
3,45512,80550,105249,1400,1,70117,20,2.0,518,9.1,5,20230115,걸작선,서울,86.9,122.40970581452574
3,45977,80587,121057,1400,2,70165,20,2.0,491,19.4,5,20230115,블루밍스타,서울,87.0,117.21303587211013
3,46267,80417,111042,1400,2,70182,20,2.0,521,7.0,5,20230115,당찬대보,서울,87.2,127.42720406668239
4,44869,80513,106148,1400,1,70170,20,2.0,485,12.8,5,20230115,고져스서브,서울,87.4,120.09985822018415
5,42374,80603,121021,1400,1,70163,20,2.0,485,38.3,5,20230115,엄청난걸,서울,87.5,122.53676518990504
3,45307,80438,121014,1400,2,70164,20,2.0,476,4.2,5,20230115,럭키파워,서울,87.8,120.72258458711347
4,44116,80337,10573,1400,1,70144,20,2.0,426,58.9,5,20230115,퀸오브레이싱,서울,87.8,98.4658157434419
4,43699,80337,122009,1600,3,70094,20,2.0,488,10.7,6,20230115,한강돌풍,서울,99.3,140.24544147219103
4,44829,80576,114026,1600,2,70164,20,2.0,524,2.4,6,20230115,용호지마,서울,99.3,140.1394067658489
