Real Winner Name,Real Winner Time,Predict Winner Name,Predict Winner Time,Win Odds,Is Predict Success,RC No,RC Date,RC Dist,Earn Money,Left Money
불곰마드레,72.8,블레싱로드,81.98418447223592,5.4,false,5,20230114,0,0,8040000
메니에이스,79.9,콩코드퀸,99.81105891959577,19.2,false,6,20230114,0,0,7940000
원더풀위크,85.0,두손드라이브,100.09976951737552,2.7,false,7,20230114,0,0,7840000
그랜드스타,110.1,그랜드스타,119.16683156510452,5.5,true,8,20230114,0,550000,8290000
햇무리,115.5,원퍼트,122.37902510036609,8.8,false,9,20230114,0,0,8190000
자이언트킬링,72.4,아침누리,82.08926458807717,4.4,false,10,20230114,0,0,8090000
탑퀄리티,85.2,최강블레이드,67.46850327675519,12.9,false,11,20230114,0,0,7990000
스트라이드업,85.5,베스트타임,98.83218006802461,35.5,false,12,20230114,0,0,7890000
티즈인디,80.2,엠제이대로,96.01819226214319,4.8,false,1,20230115,0,0,7790000
검이불루,74.1,네이비크롬,49.819642247186486,1.6,false,2,20230115,0,0,7690000
탄산,75.5,용비퀸,87.24379428753899,7.3,false,3,20230115,0,0,7590000
디자이어투윈,87.4,트레비트,105.22242342562957,4.5,false,4,20230115,0,0,7490000
영영삭스,86.1,퀸오브레이싱,98.4658157434419,6.9,false,5,20230115,0,0,7390000
한강돌풍,99.3,티즈블랙,111.6227428266029,10.7,false,6,20230115,0,0,7290000
이다나은,79.2,이너피스,94.38311775986766,3.4,false,7,20230115,0,0,7190000
기쁨환호,73.4,금성스피드,86.87833869094173,2.6,false,8,20230115,0,0,7090000
문학태핏,9999,돌격앞으로,114.08096654055224,11.3,false,9,20230115,0,0,6990000
최고레이스,83.1,대물,101.98431277631651,9.4,false,11,20230115,0,0,6890000
그린실드,76.7,카메로투,91.25044576650679,4.9,false,1,20230128,0,0,6790000
짜릿한자유,82.2,파이팅케이,61.09801180480235,14.6,false,2,20230128,0,0,6690000
록임팩트,83.0,신풍여걸,90.85991931774014,2.2,false,3,20230128,0,0,6590000
울트라갤럭시,113.7,플랜비,115.61934387116797,2.6,false,4,20230128,0,0,6490000
마이티굿,101.9,시크릿보스,112.95191151825428,4.4,false,5,20230128,0,0,6390000
큐피드코리아,89.1,건곤일척,101.80401803138965,13.1,false,6,20230128,0,0,6290000
원더풀인디,81.8,베스트전사,95.59571187686196,2.6,false,7,20230128,0,0,6190000
파워풀화성,75.3,아침동자,92.5324205335837,8.6,false,8,20230128,0,0,6090000
마이티룩,76.0,두손챔프,29.437653209786266,1.7,false,9,20230128,0,0,5990000
새내퀸,73.8,대박스타,94.48829424432368,2.5,false,10,20230128,0,0,5890000
마하스타,87.8,화씨벽,97.74646343047378,4.5,false,11,20230128,0,0,5790000
블랙머스크,130.4,서울탱크,128.0322263729072,37.0,false,12,20230128,0,0,5690000
늘가을,84.0,터치참,86.98845674065068,3.0,false,1,20230129,0,0,5590000
금전사,76.9,탱글이,89.37950111157123,7.5,false,2,20230129,0,0,5490000
비트러너,76.2,파토스,51.23264027812956,3.6,false,3,20230129,0,0,5390000
그린백,82.6,원더풀슬루,58.83909202709082,12.5,false,4,20230129,0,0,5290000
킹심바,113.6,블랙참,127.4800056701897,13.6,false,5,20230129,0,0,5190000
너트플레이,103.9,글로벌스톰,111.72269536747034,2.0,false,6,20230129,0,0,5090000
스틸플레이,75.7,스틸플레이,87.2451545557792,5.0,true,7,20230129,0,500000,5490000
와우와우,73.7,라온더스퍼트,103.00306339012648,47.1,false,8,20230129,0,0,5390000
남산호랑이,120.0,남산호랑이,124.18791597790731,3.4,true,9,20230129,0,340000,5630000
정문볼트,117.7,러블리케이,95.1301435310911,11.9,false,10,20230129,0,0,5530000
신의아들,74.6,울트라킹,87.98592546092276,6.5,false,11,20230129,0,0,5430000
