Real Winner Name,Real Winner Time,Predict Winner Name,Predict Winner Time,Win Odds,Is Predict Success,RC No,RC Date,RC Dist,Earn Money,Left Money
업타운위즈,81.2,런던비상,79.11795021127462,3.4,false,1,20230107,0,0,9900000
왈가닥,76.6,담쟁이아르고,67.16400396811471,7.7,false,2,20230107,0,0,9800000
강한퀸,75.7,원더풀위싱,69.93645563874315,13.9,false,3,20230107,0,0,9700000
너를응원해,114.8,대천챔프,103.95657404596993,3.2,false,4,20230107,0,0,9600000
야무진재수,103.1,메인오브킹,100.49443930634602,2.4,false,5,20230107,0,0,9500000
논스톱위닝,88.9,누비고,31.832139778462675,6.6,false,6,20230107,0,0,9400000
슈어윈,81.6,슈어윈,74.74637794360571,4.7,true,7,20230107,0,470000,9770000
컴플리트엔젤,75.9,알사이먼,67.73334624263296,3.7,false,8,20230107,0,0,9670000
베스트천상,75.1,불의가속,72.46758442640503,1.8,false,9,20230107,0,0,9570000
스마트전사,88.4,챌린지삭스,86.34171185893125,15.5,false,10,20230107,0,0,9470000
베스트럭키,88.3,디스챌린지,87.55750960796065,22.9,false,11,20230107,0,0,9370000
천지여걸,134.2,장산포이즌,130.15815459506018,11.5,false,12,20230107,0,0,9270000
글로벌진격,76.6,네버어게인,72.16758092452979,5.0,false,1,20230108,0,0,9170000
아르고공주,83.6,레드태풍,78.50338907714817,9.8,false,2,20230108,0,0,9070000
위대한한마,83.6,금아위티,77.28045728504745,7.6,false,3,20230108,0,0,8970000
항구스타,77.0,테스메리,68.8692255702029,18.3,false,4,20230108,0,0,8870000
라온더퀄리티,74.8,남산꽃,70.66694686629876,1.5,false,5,20230108,0,0,8770000
라로마네,82.6,원모어러시,76.69894544923014,11.7,false,6,20230108,0,0,8670000
불화산,115.0,원평킬라,106.11364572335741,10.6,false,7,20230108,0,0,8570000
최고블랙,112.3,메이블레이드,107.65929196879954,2.0,false,8,20230108,0,0,8470000
원더풀데블,119.6,캡틴브라보,114.98698840424454,14.1,false,9,20230108,0,0,8370000
