Real Winner Name,Real Winner Time,Predict Winner Name,Predict Winner Time,Win Odds,Is Predict Success,RC No,RC Date,RC Dist,Earn Money,Left Money
최고레이스,83.1,빅스고,91.04436120393157,9.4,false,11,20230115,0,0,7590000
그린실드,76.7,사려니티케,72.78041834487485,4.9,false,1,20230128,0,0,7490000
짜릿한자유,82.2,파이팅케이,22.61807773176875,14.6,false,2,20230128,0,0,7390000
록임팩트,83.0,록임팩트,80.64201163094623,2.2,true,3,20230128,0,220000.00000000003,7510000
울트라갤럭시,113.7,울트라갤럭시,111.07238177303711,2.6,true,4,20230128,0,260000,7670000
마이티굿,101.9,한강의기상,105.18452574628748,4.4,false,5,20230128,0,0,7570000
큐피드코리아,89.1,영웅대마,89.67649495391234,13.1,false,6,20230128,0,0,7470000
원더풀인디,81.8,런던명가,85.38875843388604,2.6,false,7,20230128,0,0,7370000
파워풀화성,75.3,아침동자,74.22974658574621,8.6,false,8,20230128,0,0,7270000
마이티룩,76.0,마이티룩,72.08880624131332,1.7,true,9,20230128,0,170000,7340000
새내퀸,73.8,새내퀸,72.25993746777706,2.5,true,10,20230128,0,250000,7490000
마하스타,87.8,매직아워,94.2313468820922,4.5,false,11,20230128,0,0,7390000
블랙머스크,130.4,치프인디,139.75032218618423,37.0,false,12,20230128,0,0,7290000
늘가을,84.0,터치참,80.84164754114606,3.0,false,1,20230129,0,0,7190000
금전사,76.9,탐라최강자,70.20163940141022,7.5,false,2,20230129,0,0,7090000
비트러너,76.2,걸작투어,76.35352266775679,3.6,false,3,20230129,0,0,6990000
그린백,82.6,원더풀슬루,23.921198235713135,12.5,false,4,20230129,0,0,6890000
킹심바,113.6,원더풀조이,110.78138837089406,13.6,false,5,20230129,0,0,6790000
너트플레이,103.9,너트플레이,106.92937533477254,2.0,true,6,20230129,0,200000,6890000
스틸플레이,75.7,베스트토치,78.11015986620653,5.0,false,7,20230129,0,0,6790000
와우와우,73.7,라온더스퍼트,73.40658372348604,47.1,false,8,20230129,0,0,6690000
남산호랑이,120.0,남산호랑이,119.75753048073909,3.4,true,9,20230129,0,340000,6930000
정문볼트,117.7,러블리케이,59.75465396554067,11.9,false,10,20230129,0,0,6830000
신의아들,74.6,라온더아리아,70.94747073542833,6.5,false,11,20230129,0,0,6730000
