Real Winner Name,Real Winner Time,Predict Winner Name,Predict Winner Time,Win Odds,Is Predict Success,RC No,RC Date,RC Dist,Earn Money,Left Money
그린실드,76.7,찰나질주,72.93799999999999,4.9,false,1,20230128,0,0,10590000
짜릿한자유,82.2,파이팅케이,0.0,14.6,false,2,20230128,0,0,10490000
록임팩트,83.0,원평축제,62.19300000000004,2.2,false,3,20230128,0,0,10390000
울트라갤럭시,113.7,세명캡틴,109.59599999999996,2.6,false,4,20230128,0,0,10290000
마이티굿,101.9,두손멍군,96.74700000000001,4.4,false,5,20230128,0,0,10190000
큐피드코리아,89.1,메니원더풀,86.33499999999998,13.1,false,6,20230128,0,0,10090000
원더풀인디,81.8,스타크레이지,79.58700000000002,2.6,false,7,20230128,0,0,9990000
파워풀화성,75.3,멋진강호,71.28399999999998,8.6,false,8,20230128,0,0,9890000
마이티룩,76.0,위너콜,66.31799999999998,1.7,false,9,20230128,0,0,9790000
새내퀸,73.8,대완구,70.601,2.5,false,10,20230128,0,0,9690000
마하스타,87.8,엘리트룰즈,85.06499999999997,4.5,false,11,20230128,0,0,9590000
블랙머스크,130.4,릴패트론,91.335,37.0,false,12,20230128,0,0,9490000
늘가을,84.0,내추럴클래스,66.29699999999997,3.0,false,1,20230129,0,0,9390000
금전사,76.9,성실인동,71.42499999999995,7.5,false,2,20230129,0,0,9290000
비트러너,76.2,그린스펙터,0.0,3.6,false,3,20230129,0,0,9190000
그린백,82.6,원더풀슬루,0.0,12.5,false,4,20230129,0,0,9090000
킹심바,113.6,금성환희,109.04599999999996,13.6,false,5,20230129,0,0,8990000
너트플레이,103.9,파르키우스,76.59500000000001,2.0,false,6,20230129,0,0,8890000
스틸플레이,75.7,스틸플레이,71.62200000000006,5.0,true,7,20230129,0,500000,9290000
와우와우,73.7,대한질주,71.863,47.1,false,8,20230129,0,0,9190000
남산호랑이,120.0,나노메타,113.21099999999997,3.4,false,9,20230129,0,0,9090000
정문볼트,117.7,러블리케이,0.0,11.9,false,10,20230129,0,0,8990000
신의아들,74.6,매직주니어,69.33899999999997,6.5,false,11,20230129,0,0,8890000
